input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.54803455,1.6775591,-1.0302602,0.68277615,-1.1236187,1.1116625,1.3965725,-0.40142554,-0.25964916,0.17251652,0.0,0.63284755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727748,1.0458351,0.6569704,1.458063,0.5656967,0.018747382,0.5670115,0.9471131,0.0,0.54623425,0.0,0.32509828,0.64700663,0.519529,0.0,0.0,0.0,0.0,0.6885867,0.0,0.41823098,1.2485648,0.5560975,0.0,0.0,0.6702255,0.29147404,1.1462991,0.97093034,0.43550277,0.8384233,1.0906957,0.38054425,0.752798,0.39962223,0.0,0.88126916,0.64839375,0.75682133,0.0,0.0,0.49014336,0.433173,0.7837419,0.018223256,0.636681,0.34097245,0.56777555,0.6042019,0.5265085,0.3505682,0.0,0.23962852,0.2915328,-0.7044938,-0.020160332,0.5278285
0.53053266,1.7240534,-0.33719715,0.29725322,0.34361416,0.63545245,0.6608867,-0.5979684,-0.98837686,0.0382263,0.0,0.46332297,0.0,0.0,0.0,0.0,0.088425055,0.78652,0.0,0.7276482,0.2951996,0.6761364,0.95590365,0.71557844,0.0,0.058831573,0.95895046,0.001597371,0.8267299,0.583306,0.33773947,0.23751017,0.9472392,0.0,0.0,0.0,0.0,0.19502267,0.0,0.70870876,0.18931036,0.73045325,0.0,0.0,0.77482575,0.27111042,1.0183603,0.9394742,0.6929633,0.54314727,0.96003854,0.7134328,0.82182246,0.34661302,0.0,0.66895556,0.47091305,0.27838877,0.10375017,0.0,0.267216,0.58538604,1.1453167,0.0,0.53518486,0.46855122,0.15993196,0.663785,0.0,0.15920919,0.0,0.24101312,0.48751292,-0.9318496,-0.47515768,0.84535307
-1.518339,-0.7462303,-0.45311585,0.4192578,-0.36453745,1.0312779,1.1151919,-0.1347074,-0.38592672,0.0,0.0,0.79318726,0.0,0.20835756,0.0,0.28808388,0.0,0.0,0.07527463,0.60827446,0.5929799,0.7640561,1.1402854,0.1657692,0.09758294,0.88544726,0.6909271,0.0,0.14924648,0.0,0.0,0.5539985,0.38796014,0.0,0.0,0.0,0.0878926,0.53770727,0.52623916,0.0,0.57018787,0.66368747,0.0,0.0,0.31874,0.5274211,0.97498095,0.63135695,0.0761903,0.44965583,0.80874336,0.2820951,0.30334446,0.26590988,0.0,0.6301264,0.17015974,0.4653797,0.13709134,0.0,0.38229838,0.30060032,0.37242472,0.0,0.44317457,0.4694863,0.54711485,0.29113328,0.38383,0.07547466,0.0,0.5678083,0.3951778,0.05137943,-0.017249808,0.38687414
0.09191965,0.12103511,1.3638924,1.7833394,-0.1291846,1.0927588,1.3308834,-1.4602605,-2.0315664,0.52757525,0.0,0.62422186,0.0,0.26424557,0.0,0.0,0.53968155,0.0,0.0,1.7248049,0.5610527,1.3627721,1.8470104,0.101495534,0.0,0.35365713,2.31759,0.0,1.2926297,1.1678214,0.0,0.25451842,1.1075351,0.0,0.0,0.0,0.0,0.0,0.028797224,1.1564784,0.0,1.8195676,0.0,0.0,1.3638542,0.6448274,1.9051288,1.1785928,1.0774099,0.129228,1.2953495,0.84132713,0.964307,0.57494646,0.0,1.6627834,0.58739024,0.34954613,0.30196485,0.0,0.028418545,1.1447909,1.6880926,0.0,0.49655116,0.6789839,0.21816903,0.9684251,0.0,0.0,0.0,0.19114333,0.8248749,-1.1464313,-1.4886228,1.8775375
-0.38774872,0.026256487,-0.94327265,1.4935043,2.1216393,0.49117407,0.23886342,-0.2279705,-0.35086742,0.0,0.20096704,0.0,0.0,0.0,0.0,0.19701642,0.20110205,0.6951604,1.1865828,0.0,0.0,0.76074886,0.39401436,1.0517555,0.5513382,1.0022051,0.22728208,0.056350682,0.0,0.0,0.51109135,0.65770054,1.0086086,0.46666738,0.05095382,0.0,0.0,0.17144991,0.0,0.0,0.0,0.4879634,0.0,0.0,0.5049835,0.596733,0.7654116,0.81345177,0.58032143,1.1949742,0.5686445,0.30252045,0.6369713,0.0,0.0,0.095310144,0.29135895,0.47640613,0.14374064,0.0,0.56517035,0.41143548,0.8109307,0.0,0.8537543,0.5385605,0.34062475,0.40579104,0.32959285,0.5142748,0.0,0.83683836,0.30028132,-0.44661605,0.17973733,-0.14270431
1.2000426,0.735565,1.6416914,0.30914682,0.6087651,0.08464974,0.7364119,-0.7038416,-0.6094481,0.72923124,0.0,0.0,0.0,0.41675317,0.0,0.0,0.27242553,0.0925906,0.0,0.9095968,0.44591725,0.4569565,0.42913142,0.50446486,0.0,0.0,1.002753,0.4430311,0.9856461,1.4311974,0.2391722,0.0,0.7000146,0.0,0.0,0.0,0.0,0.20709607,0.08249168,0.8391085,0.0,1.1334412,0.020414919,0.0,0.8563559,0.6079355,0.8239401,0.6886694,1.0852239,0.28238276,0.5969084,0.7167205,0.6452831,0.0020944774,0.0,0.79964775,0.60889184,0.13707551,0.077807546,0.0,0.2988863,0.9303099,1.3342221,0.0,0.661901,0.050796054,0.0,1.0054373,0.0,0.011740303,0.0,0.6462491,0.40723684,-0.974227,-1.0411755,0.45264614
0.10036802,0.18054181,0.043628566,0.5199757,-0.30686083,-0.13431151,0.2527836,-0.25418285,-0.7243641,0.21750149,0.0,0.22944315,0.0,0.0,0.0,0.0,0.55195165,0.29382947,0.19030383,0.3661893,0.16661741,0.83415127,0.48145062,0.13422117,0.0,0.3641881,0.51886636,0.0,0.40928936,0.28489584,0.005450964,0.0,0.49957907,0.0,0.0,0.0,0.0,0.0,0.25418556,0.72338456,0.28076872,0.8277216,0.0,0.0,0.43050283,0.280686,0.78933746,0.2800419,0.13024972,0.12588024,0.74515164,0.43685836,0.4532034,0.11152338,0.0,0.68992656,0.0,0.18991701,0.33334538,0.0,0.14271873,0.4652425,0.50649273,0.0,0.075768955,0.5781027,0.1385439,0.0983451,0.21592724,0.0,0.0,0.42531395,0.51532334,0.15122676,-0.31720173,0.813104
1.2006782,-2.0450642,-0.88897777,0.7230153,-0.8027494,-0.7063956,-1.3850446,1.4206078,1.5734725,0.53701496,0.6941575,0.0,1.6992652,0.0,0.3788622,0.9009034,0.76739943,0.702111,0.9591057,0.0,0.0,0.26962543,0.0,0.0,1.369134,0.0,0.0,0.0,0.0,0.0,1.0984454,0.2781538,0.69113785,0.7974634,1.7118312,0.10282974,0.3523134,0.15312648,0.0,0.0,0.24963008,0.3585218,0.0,0.07449233,0.43274808,0.20471247,0.13314146,1.205353,0.683403,1.3193593,0.11702329,0.55232084,0.5005138,0.0,0.0,0.30635837,0.0,1.454287,0.46770826,0.0,0.88892806,0.17385226,0.32765228,0.0,1.8186183,0.8077028,1.1371648,0.537227,1.1556864,1.2895027,0.8785808,1.3494809,0.012278128,-0.15268691,1.504079,-1.1029718
1.7764997,-0.025225911,-0.15775336,-2.7048287,0.014404389,-1.6768361,-1.8935684,0.6638577,1.3130381,0.13783464,0.41944063,0.0,1.1321436,0.0,0.7969599,0.0,0.2733375,1.9087429,0.0,0.0,0.0,0.0,0.0,0.25245547,0.06587554,0.0,0.0,0.7301114,0.0,0.71429884,0.15738778,0.0,0.055592507,0.23832676,2.5088043,1.0877782,1.2848682,0.48360413,0.24806322,0.0,0.0,0.46929362,0.21908699,0.11350594,0.0,0.5999716,0.07848367,0.7429196,0.65387136,0.8751662,0.4755041,0.30122423,0.0,0.0,0.0,0.18416154,0.0,0.98217946,0.94300246,0.0,0.80737,0.0749279,0.1649974,0.0,1.3233204,0.3143303,0.55843234,0.8926284,0.74966776,0.61543226,0.7411614,2.2262812,0.40016848,0.57824606,0.49404216,-1.3047717
-0.3330357,1.5223985,-0.49503773,0.26579002,2.3287172,1.0672767,1.2294742,-0.7461244,-0.61504924,0.0,0.0,0.42669028,0.0,0.19075678,0.0,0.0,0.0,0.6976533,0.3037563,0.055919483,0.3204798,0.45444652,0.9362383,1.516938,0.0,0.72919023,0.8521584,0.30809477,0.5221238,0.39153174,0.2796743,0.2068055,0.91420746,0.0,0.0,0.0,0.0,0.7343048,0.0,0.0,0.0,0.52410716,0.0,0.0,0.61662173,0.68498784,0.9155482,0.7445031,0.8745781,1.0571067,0.814023,0.34588265,0.63130426,0.10441705,0.0,0.21062335,0.59341836,0.29036528,0.0,0.0,0.5603444,0.44278896,0.94309086,0.0,0.80032825,0.19560662,0.06535992,0.84821784,0.0,0.13656178,0.0,0.84111315,0.50335974,-0.7789399,-0.45936996,-0.046182036
0.7836258,0.497367,0.6920586,0.53943515,-0.34078,-0.0009903698,-0.3613916,0.40799442,0.49645796,0.7517897,0.0,0.0,0.3133836,0.0,0.281658,0.0,0.429368,0.33208105,0.0,0.085769296,0.3862548,0.02630046,0.0,0.21847726,0.18477584,0.0,0.07791485,0.0,0.0,0.47869772,0.7599538,0.0,0.51319575,0.18360299,0.30350724,0.0,0.0,0.2746521,0.0,0.5297015,0.08699582,0.19501518,0.22093192,0.0,0.5557207,0.19951546,0.23070548,0.56021893,0.7464209,0.49885654,0.23561393,0.35728115,0.3899907,0.0,0.0,0.21213287,0.15825076,0.5766275,0.03534813,0.0,0.5938718,0.27664393,0.46156737,0.0,0.8729426,0.1420998,0.23833689,0.6033015,0.15628621,0.35292262,0.1831859,0.616855,0.025226898,-0.5284951,0.22189805,-0.43751606
-0.3960785,-0.018065896,0.4507695,-0.061842144,0.3474425,0.36669368,0.11113609,-0.37355918,-0.15897316,0.04806357,0.0,0.26689577,0.0,0.20963804,0.0,0.0,0.10952677,0.09808111,0.0,0.23391996,0.3162248,0.31242526,0.40474635,0.4639661,0.0,0.46222135,0.44881767,0.16432817,0.4607039,0.4459299,0.0,0.0,0.40690306,0.0,0.0,0.017253742,0.27583855,0.31179366,0.28203565,0.2167949,0.0,0.64431304,0.0,0.0,0.21677756,0.5765769,0.5149278,0.2675889,0.39373875,0.22808054,0.5236527,0.27204928,0.31345087,0.110891216,0.0,0.34564716,0.15167321,0.06767847,0.15380462,0.0,0.22414824,0.39240134,0.61254716,0.0,0.34526718,0.2163307,0.13522847,0.45033354,0.021300592,0.0,0.0,0.64823806,0.34433058,-0.09288542,-0.40975124,0.1318152
0.63976765,-1.0757116,0.35562298,-0.22503175,0.5164209,-1.2820219,-1.8704684,1.477269,1.8630309,0.43114898,0.9288354,0.0,0.9968484,0.0,1.0750439,0.5625405,0.65217185,0.9413667,0.635635,0.0,0.0,0.0,0.0,0.17055002,0.83266205,0.19818097,0.0,0.1747796,0.0,0.0,0.7796588,0.0,0.023650706,0.8139374,2.293383,0.9390327,0.9655536,0.39317513,0.25788462,0.0,0.0,0.27082482,0.0,0.5485215,0.0034449995,0.9055606,0.076309286,0.66643906,0.59572655,1.3375766,0.18372162,0.11372503,0.0,0.0,0.0,0.22059825,0.0,1.4829111,0.7470529,0.0,1.2420434,0.013017483,0.08434188,0.0,1.6576476,0.5499531,0.9530787,0.5103188,1.1278677,1.0966398,1.1233969,2.1701906,0.3672217,0.8470582,1.2416826,-1.8115788
-0.92785156,1.6531906,-0.9008596,0.7564442,0.11169515,1.1132847,1.2321321,-0.64612913,-1.1262478,0.0,0.0,0.80430275,0.0,0.0,0.0,0.0,0.0,0.25943786,0.075415015,0.7782425,0.68885523,0.8646032,1.5523682,0.7853649,0.0,0.718692,1.290704,0.0,0.8392161,0.0,0.06418792,0.7218451,0.69529223,0.0,0.0,0.0,0.0,0.3510864,0.016892016,0.5654868,0.8291801,0.8053966,0.0,0.0,0.6845417,0.41242313,1.328517,0.9195043,0.43591183,0.72894037,1.1515782,0.49414062,0.84560096,0.5266796,0.0,0.984449,0.50122166,0.57746154,0.10386792,0.0,0.30357596,0.5015933,1.0040416,0.0,0.39858627,0.6012701,0.39575666,0.44230586,0.34673122,0.16846016,0.0,0.32316518,0.68435776,-0.53267163,-0.36648214,1.0021169
0.8416673,-0.12550652,-0.77664596,0.50609434,-0.10533089,-0.91587275,-0.85291153,0.66551006,0.76450604,0.2612783,0.46352562,0.0,0.6177407,0.0,0.2531045,0.3351356,0.65558845,0.97444487,0.7687878,0.0,0.0,0.36365676,0.0,0.23629147,0.6896306,0.30020592,0.0,0.0,0.0,0.0,0.66650236,0.0,0.42700282,0.4662417,1.1392908,0.0,0.20395438,0.15938255,0.03603351,0.10044171,0.46269947,0.31533906,0.0,0.013132267,0.21364808,0.26809883,0.3229853,0.58600706,0.22404882,0.9889763,0.42043394,0.40143734,0.2947721,0.0,0.0,0.12673175,0.02887733,0.8530329,0.43043566,0.0,0.6680309,0.21117628,0.15694134,0.0,1.0187173,0.66898704,0.5809829,0.24926095,0.812433,0.85366994,0.47456813,1.073942,0.24200334,0.2617042,0.88029736,-0.5664558
1.0852509,-0.549596,0.90338343,-0.41519806,0.7448462,-2.0009227,-1.2883254,0.7129014,0.886563,0.48255536,0.66743326,0.0,0.2042493,0.21507387,0.8495703,0.07753854,0.8718698,0.983076,0.5123773,0.0,0.0,0.0,0.0,0.24824594,0.22900702,0.258048,0.0,0.7420988,0.0,0.35413012,0.21467507,0.0,0.0,0.6436237,1.945623,0.29722637,0.85678345,0.1346281,0.56145394,0.4353075,0.0,0.59409153,0.0309296,0.48058975,0.0,0.9566927,0.27453744,0.08244111,0.35697183,0.7734055,0.4465515,0.24284701,0.0,0.0,0.0,0.3379838,0.0,0.9609718,1.1090736,0.0,0.7770891,0.44219464,0.09537201,0.0,0.99848956,0.483158,0.49386725,0.23652796,0.8474571,0.7010813,0.7961867,2.1038344,0.7253215,1.2723775,0.32307577,-0.95910114
-1.203342,0.648945,1.2685128,-0.4431493,0.80059206,1.9820025,1.1011493,-1.4102541,-1.3385347,0.0,0.0,1.2609774,0.0,0.8902272,0.0,0.0,0.0,0.0,0.0,1.542651,0.8469615,0.3419041,1.7949624,0.7526543,0.0,0.34413186,2.044029,0.37147942,1.8659365,1.1980133,0.0,0.058537066,0.7602322,0.0,0.0,0.05240734,0.0,0.38738883,0.16884181,0.40006244,0.0,1.5301291,0.0,0.0,0.9365493,1.0897664,1.4924161,1.0515188,1.0373691,0.4079911,1.2378452,0.89742845,0.78799516,0.7188109,0.0,1.1843176,1.1140711,0.2544263,0.0921032,0.0,0.2854022,1.0595725,1.6529794,0.0,0.85142094,0.23685676,0.22773966,1.2720727,0.0,0.0,0.0,0.5295651,0.96271026,-1.1565108,-1.5490288,1.0830424
-1.771377,0.80676365,0.1877587,-1.5686352,-1.0607183,1.7642912,1.1281013,-1.885121,-1.5924072,0.0,0.0,2.1603186,0.0,0.40870786,0.0,0.0,0.0,0.0,0.0,2.2483308,0.95427155,0.6545157,2.2130816,0.38761395,0.0,0.37805945,1.9103893,0.1244653,2.4197924,0.8610092,0.0,0.2521032,0.3448046,0.0,0.0,0.0,0.472312,0.35638505,0.4896484,0.6038234,0.11285961,1.6491342,0.0,0.0,0.9315767,1.2624277,1.8347945,1.0029057,0.5858013,0.22597778,1.6411158,0.94756013,1.0620416,1.1270496,0.0,1.5980883,1.0469948,0.49163333,0.5261525,0.0,0.27623668,1.1498283,1.5826463,0.0,0.54633945,0.6424719,0.39138368,1.0514202,0.10761841,0.026067546,0.0,0.4408298,1.2331611,-0.67316204,-1.6004378,1.7843173
0.3271825,0.94417065,0.5857727,-0.7344695,2.036562,0.52116024,0.38739458,-0.7206457,-0.5830168,0.0,0.0,0.37602913,0.0,0.5676504,0.0,0.0,0.0,0.84493434,0.0,0.150471,0.05779341,0.17806177,0.3588068,1.1215818,0.0,0.16483231,0.61345315,0.78975505,0.9002353,1.0648824,0.042576358,0.0,0.7851552,0.0,0.08633157,0.28188956,0.013861403,0.48247492,0.033565372,0.134756,0.0,0.8202328,0.0,0.0,0.54683954,0.6493543,0.54431367,0.67613834,0.83596593,0.68919396,0.6410712,0.6360631,0.48292652,0.12504303,0.0,0.24281779,0.6690578,0.011294927,0.054570254,0.0,0.36215258,0.5471285,1.0507892,0.0,0.6873475,0.0,0.0,0.9484019,0.0,0.017324844,0.0,0.9206148,0.5808685,-0.74265677,-0.73744315,0.010528207
-0.40409097,-0.9953842,1.144042,-0.669901,1.2038721,-1.1157706,-1.6862357,0.8480921,1.3048735,0.12034927,0.75606453,0.0,0.2691059,0.5997149,0.8958833,0.30164644,0.511498,0.6022477,0.36683354,0.0,0.0,0.0,0.0,0.43583602,0.15613952,0.57639515,0.0,0.7522779,0.0,0.048262075,0.09971565,0.0,0.0,0.50662136,1.898066,1.3055348,1.4340323,0.3584714,0.62617064,0.0,0.0,0.6756044,0.0,0.5115422,0.0,1.388132,0.13051826,0.13521746,0.42292568,0.89980215,0.38318056,0.010697655,0.0,0.0,0.0,0.32957238,0.0,0.9088752,0.89675844,0.0,0.9400636,0.25019866,0.073461264,0.0,0.94107866,0.3441497,0.739434,0.39389437,0.86529213,0.4604647,0.88900894,2.4226549,0.6499549,1.3173978,0.32975084,-1.3309078
0.028785039,1.3584461,0.20749599,-0.10303969,-0.72256464,0.1966115,1.0309812,-1.124027,-1.0323431,0.23578915,0.0,0.7647034,0.0,0.0,0.0,0.0,0.1464924,0.044741035,0.0,1.3504434,0.7021446,0.84116983,1.1381198,0.4374861,0.0,0.36442682,1.1474202,0.08038327,1.4327794,0.6684673,0.0,0.0,0.34412482,0.0,0.0,0.0,0.0,0.21003763,0.32359016,1.0228803,0.3994279,1.1904184,0.0,0.0,0.6588577,0.63389736,1.2154365,0.55643624,0.3838043,0.2450833,1.1098009,0.67063594,0.7717419,0.51064265,0.0,1.2159034,0.51156795,0.3247257,0.27729046,0.0,0.28246534,0.77512985,1.1677241,0.0,0.26484478,0.42807248,0.18692562,0.57302916,0.25312632,0.0,0.0,0.40643474,0.8339984,-0.3061933,-0.9366284,1.1876903
-1.5933839,1.7007098,-0.54580337,-0.53004676,-2.538261,2.461214,2.746768,-1.8391131,-2.0072808,0.0,0.0,2.4728856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4732459,1.642524,1.2161142,3.2962,0.14393876,0.0,0.3366513,2.657584,0.0,2.5183477,0.6747073,0.0,0.8851613,0.57650673,0.0,0.0,0.0,0.0,0.5984142,0.31759024,0.9132694,1.138573,1.8482826,0.0,0.0,1.4054419,0.824317,2.613773,1.7664005,0.5716919,0.562137,2.284151,1.0882896,1.4514091,1.490866,0.0,2.3375328,1.5242984,1.0591508,0.43338943,0.0,0.30605754,1.1929812,1.8501868,0.24027951,0.80321616,0.8310219,0.76462126,1.1670572,0.43305063,0.35806045,0.0,0.0,1.1434951,-1.3953197,-1.4080905,2.5179982
1.0050361,0.7939579,0.84914374,-1.3583012,1.8138305,-1.3065395,-0.092536725,-0.2917085,0.17836557,0.045351475,0.17488745,0.0,0.0,0.67645216,0.3624577,0.0,0.14238822,1.1476176,0.03173001,0.0,0.0,0.032660663,0.0,1.0097468,0.0,0.27203482,0.0,1.1865629,0.66230845,0.9435438,0.0,0.0,0.04050556,0.028380752,1.2527214,0.37264603,0.58780444,0.56482655,0.5484811,0.3786751,0.0,0.68774474,0.13509531,0.0,0.0,0.9464663,0.19139701,0.11475022,0.5094561,0.7152011,0.49284622,0.52552027,0.0,0.0,0.0,0.14321917,0.26548734,0.2633157,0.649476,0.0,0.6263097,0.4893731,0.5784311,0.0,0.7008228,0.0,0.07059728,0.6447878,0.37107947,0.14317939,0.23642023,2.02356,0.84794766,0.603519,-0.49877602,-0.70225155
1.1536922,-0.7033796,-0.06472588,0.71179146,-0.16692913,-1.8933785,-1.6492525,2.175855,1.9313923,0.8303729,1.260504,0.0,1.2262714,0.0,1.333501,0.8763047,1.0793031,1.0615941,0.9571348,0.0,0.0,0.0,0.0,0.0,1.3235468,0.19496213,0.0,0.0,0.0,0.0,1.2173544,0.0,0.0,0.9650984,2.3920383,0.075399026,0.3597179,0.31512374,0.22321095,0.13357401,0.63939106,0.19175212,0.0,0.7297206,0.11000662,0.6892501,0.2361228,0.7460615,0.41022,1.7359669,0.17234911,0.28623754,0.0,0.0,0.0,0.27119637,0.0,1.8975013,0.8259716,0.0,1.447577,0.07007656,0.0,0.0,2.0248082,0.8651351,1.2255422,0.2471789,1.6062081,1.6957812,1.2878708,2.1469765,0.50535023,1.068241,1.8424913,-1.8549526
-0.22873956,-0.010998905,-0.6922882,-1.2518834,0.7237536,-0.056529455,-0.1820938,0.1631515,0.5772151,0.0,0.30720475,0.29914838,0.12823525,0.041158304,0.0,0.072686635,0.0,0.88279927,0.11154388,0.0,0.0,0.028174073,0.0,0.6894134,0.16886725,0.38726836,0.0,0.18584469,0.0,0.111663625,0.009429678,0.0,0.25966287,0.0,0.9343507,0.7528857,0.7416344,0.7680303,0.3475594,0.0,0.08234158,0.16504534,0.0,0.0,0.0,0.501107,0.102265306,0.40785155,0.27945942,0.7167379,0.38363925,0.053181924,0.1418826,0.0,0.0,0.0,0.0,0.4240477,0.24610707,0.0,0.6811901,0.01752279,0.2105787,0.0,0.608613,0.22336254,0.20235792,0.5198235,0.2909462,0.17890054,0.1608075,1.2251608,0.20433083,0.20210843,0.33807945,-0.7743957
-1.4136413,-1.2976121,1.153041,0.12275866,0.2542347,-0.21252535,0.19399917,-0.17609653,-0.73738784,0.0148714855,0.06253205,0.37859672,0.0,1.0215381,0.0,0.11915264,0.56771815,0.0,0.08836675,0.04747411,0.31497955,0.66010904,0.32865447,0.0,0.0,0.91043407,0.6194003,0.34318915,0.656194,0.22068019,0.0,0.0,0.0,0.0,0.0,0.0,0.7697091,0.0044842064,0.9701992,0.5433556,0.0,1.3461145,0.0,0.0,0.0,1.134908,0.7456987,0.0,0.0,0.0,0.6286708,0.5423888,0.0,0.16149151,0.0,0.6611887,0.0,0.07716696,0.69558406,0.0,0.21459064,0.822466,0.32316685,0.0,0.0,0.6409353,0.4440836,0.00097619,0.6196629,0.0,0.054123558,1.3408492,1.0345196,1.1529639,-0.6598241,0.52167386
-1.5424696,0.87443626,-1.3613678,-1.0282856,0.4133764,2.57484,2.077754,-1.7742609,-1.2650679,0.0,0.0,2.1594465,0.0,0.12386349,0.0,0.0,0.0,0.0,0.0,1.8242975,0.6701718,0.8330601,2.4614496,1.063159,0.0,0.62178946,1.6013368,0.0,1.3830466,0.56438553,0.0,1.0050293,1.008914,0.0,0.0,0.017224088,0.0,0.9147493,0.08842513,0.0,0.12030213,0.9930082,0.0,0.0,1.1577523,0.8726753,1.8240727,1.5588588,1.0157117,0.7049995,1.55045,0.57240504,1.1357745,0.85333866,0.0,1.2050656,1.2181945,0.7114721,0.0958505,0.0,0.37716365,0.56662786,1.4744457,0.0,0.9619848,0.5034226,0.30138522,1.1202828,0.0,0.1741303,0.0,0.26512107,0.7116382,-1.5017214,-0.9827692,1.1385655
0.12234905,1.0875555,-0.32420656,0.3647095,0.2432103,0.28113398,0.7868719,-0.9235568,-0.75278616,0.0,0.0,0.45668197,0.0,0.0,0.0,0.0,0.11094917,0.36891213,0.11548343,0.6302105,0.33201444,0.81984115,0.88159025,0.7196514,0.0,0.52160794,0.7816491,0.08152552,0.70738864,0.41256106,0.0,0.048492506,0.6290308,0.0,0.0,0.0,0.0,0.22839426,0.10211903,0.5262306,0.2238723,0.8263516,0.0,0.0,0.5190336,0.47829613,0.97733885,0.5635098,0.4280884,0.42128837,0.92899,0.45306408,0.60366404,0.3135732,0.0,0.6881473,0.33015743,0.18264936,0.14270443,0.0,0.23845956,0.47139663,0.90106237,0.0,0.32487422,0.42582127,0.1294668,0.45622954,0.061911643,0.0,0.0,0.4500311,0.5892149,-0.35818213,-0.5631545,0.7383076
0.9752044,0.92433226,0.025668198,1.2637405,-1.1062483,0.21024187,0.86882645,-0.23597132,-0.42960417,0.79816663,0.0,0.0,0.0,0.0,0.0,0.0,0.47202304,0.031689227,0.019933634,1.0327958,0.57110816,0.8669892,0.8022294,0.10079573,0.09029144,0.09600565,0.7821216,0.0,0.2758116,0.47866195,0.5897538,0.12945205,0.75431377,0.0,0.0,0.0,0.0,0.14002047,0.0,0.860783,0.5790408,0.7723136,0.0,0.0,0.9413824,0.18561688,0.9545296,0.7827943,0.73070514,0.4180776,0.7731292,0.5256874,0.6819024,0.050345726,0.0,0.8866045,0.32610813,0.5151018,0.036171522,0.0,0.33445305,0.67138785,0.810581,0.0,0.5216205,0.39259833,0.32457238,0.58029115,0.21125618,0.17090032,0.0,0.19118097,0.17870143,-0.8104788,-0.27200532,0.67932373
-0.081531845,0.61345524,0.20092216,-0.34339133,1.61765,0.5344608,0.63116086,-0.5975031,-0.50340116,0.0,0.0,0.40827483,0.0,0.4435079,0.0,0.0,0.0,0.569119,0.049443,0.14399312,0.15873975,0.36653286,0.50102305,0.9816329,0.0,0.4337615,0.5643276,0.47044584,0.6308789,0.6934029,0.0064816773,0.0,0.67875814,0.0,0.0,0.10359757,0.008847445,0.5181292,0.16243342,0.0337421,0.0,0.701717,0.0,0.0,0.41135985,0.64681643,0.61935127,0.5259161,0.61953294,0.5832749,0.65115166,0.43950886,0.38885036,0.10914662,0.0,0.24155521,0.47381243,0.03206234,0.029557828,0.0,0.35007355,0.4429469,0.8103905,0.0,0.5582378,0.09522619,0.018456377,0.7287541,0.0,0.0,0.0,0.800808,0.52413875,-0.47100943,-0.5806856,0.042229474
0.9033529,0.9170606,1.0290217,-1.7286097,-0.08079803,0.3959588,0.714444,-0.98025477,-0.89927596,0.27517068,0.0,0.9722735,0.0,0.49964315,0.0,0.0,0.0,0.47719526,0.0,1.5481862,0.3754602,0.34503108,0.7024237,0.3828763,0.0,0.0,0.88829213,0.5371637,1.7364646,1.6734221,0.0,0.0,0.592028,0.0,0.0,0.0,0.0,0.43289948,0.22623387,0.7072048,0.0,1.3088359,0.0,0.0,0.80103606,0.7930866,0.9681974,0.87986284,0.7666574,0.22148505,0.9353136,0.90740955,0.715849,0.4257354,0.0,0.8966839,0.9263521,0.03360259,0.32058227,0.0,0.3035961,0.9395791,1.451464,0.0,0.64460814,0.07034566,0.026933577,1.21162,0.0,0.022226261,0.0,0.59808266,0.7199653,-0.9379769,-1.28493,0.776745
