input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.0060799234,0.30890676,0.6981276,-1.1029611,-0.34761342,1.2166041,2.5840757,-2.3220472,-1.8909173,0.0,0.24078318,0.21277127,0.0,0.0,0.0,0.6797282,0.0,0.0,0.0,0.0,0.5485965,0.0,1.1457735,1.2424421,0.0,0.0,0.0,0.0,0.29366532,0.44078225,0.4439711,0.25912744,2.403863,0.0,0.0,0.16501053,0.0,1.968111,0.12249483,0.0,0.0,0.0,0.43861765,0.0,0.4136787,0.8538628,0.22153318,0.8881669,0.0,0.6534267,0.22379974,0.0,0.24100332,0.8252498,0.8099987,0.09517048,0.22336236,0.0,0.3447147,0.51897335,0.0,0.0,0.56159353,0.8210265,0.19831267,0.72293025,0.0,0.536712,0.048295066,0.0,0.5990813,0.0,0.8661118,-0.1048889,-0.6292895,0.5912892
-0.23982228,1.2914362,0.8242453,0.8413702,-0.4206115,0.46467307,0.36085737,1.2225609,0.8350666,0.12766618,0.13409728,0.0,0.0,0.0,0.0,0.40385062,0.0,0.37146324,0.18293118,0.45107853,0.22478367,0.0,0.0,0.0,0.0,0.3130598,0.0,0.0,0.0,0.726971,0.44561124,0.6184681,0.0,0.70682406,0.9612905,0.35365373,0.7080618,0.0,0.9630999,0.0,0.33875692,0.10246521,0.0,0.4138316,0.0,0.46447533,0.0,0.24714932,0.0,0.5452494,0.17635347,0.1546534,0.0,0.0,0.0,0.031476315,0.5584967,0.38809985,0.48142597,0.22062902,0.71098614,0.2514258,0.3730896,0.37012854,0.49450693,0.38525754,0.3273746,0.17295247,0.436718,0.0,0.63660944,0.21769743,0.3636262,-0.08329788,-0.0073455125,-0.15264826
-1.5703756,1.11589,0.94785225,1.662662,0.45881906,0.11858308,-1.979384,1.2127477,0.036210936,0.02703625,0.0,0.1865537,0.0,0.0,0.298059,0.022995383,0.0,0.71939945,1.4617176,1.5879477,0.7403776,0.0,0.0,0.0,0.0,1.0636808,0.0,0.0,0.0,0.5715153,0.0,0.19859561,0.0,0.49127904,0.08025007,0.0,0.64789563,0.0,0.7498213,0.0,0.31256232,0.0,0.0,0.5767574,0.0,0.39158076,0.013758928,0.0,0.120667234,0.5454347,0.49866644,0.330719,0.21944962,0.12513499,0.11956774,0.0,0.59909296,0.66570526,0.5495637,0.77181584,0.3356321,0.7374617,0.06890203,0.5820615,0.7303579,0.24206139,0.0,0.3715235,0.4952989,0.0,0.66934216,0.020777151,0.11731884,0.3507206,-0.009068161,-0.063151404
-0.81343,0.55433506,1.4252026,-1.0177009,0.075712755,-0.22719558,-0.12815377,-0.69878703,-1.5150316,0.2906879,0.567266,0.867756,0.1238044,0.0,0.0,0.07860589,0.0,0.19220899,0.6894939,0.0,0.93328154,0.0,0.8479271,0.604107,0.30518758,0.15017556,0.0,0.0,0.0,0.39765337,0.0,0.0,1.1222008,0.0,0.0,0.0,0.0,0.21467848,0.5651359,0.025462389,0.0,0.0,0.24267496,0.0,0.0570516,0.7936692,0.42257747,0.0,0.22143814,0.41573235,0.16253689,0.1715638,0.0,0.1854746,0.7362253,0.01548013,0.07326335,0.40818366,0.28100705,0.9317473,0.0,0.23305154,0.40709218,0.76977444,0.37733465,0.42078733,0.0,0.35748708,0.5113317,0.0,0.48803815,0.0,0.43711716,0.3517171,-0.653687,0.38572145
1.0842478,-0.49977124,0.18242528,-0.39926663,1.376171,-0.12410879,0.45545298,-1.699312,-1.9720343,0.0,0.16520953,1.3368918,1.3320746,0.0,0.0,1.0983818,0.0,0.0,0.0,0.0,0.376974,0.0,1.0048404,1.3794318,0.0,0.0,0.20958096,0.3842608,0.16149762,0.40185064,0.0,0.0,0.65832186,0.0,0.0,0.0,0.0,1.9186296,0.0,0.16783674,0.0,0.0,0.055166204,0.25390366,0.411622,1.1245358,0.3402936,0.06607153,0.0,0.3000142,0.0,0.0,0.0,1.1266644,0.50620764,0.6872122,0.6901909,0.0,0.421184,0.47516254,0.0151785165,0.23959929,0.555933,0.4347239,0.46819338,0.3520987,0.039734606,0.5112966,0.2298137,0.0,0.8710576,0.0454624,0.20071462,-0.1612112,-0.45223412,0.010539155
-0.5397748,0.9645888,0.28547096,1.210558,0.5915587,0.3309339,-0.09838791,0.27006748,0.047425956,0.009219199,0.0,0.09251094,0.0,0.0,0.12604293,0.5474891,0.0,0.13588263,0.43860936,0.8648052,0.31706727,0.0,0.0,0.28158826,0.0,0.23842579,0.14392315,0.0,0.0,0.37992826,0.12875086,0.68793494,0.09492093,0.13391347,0.08517697,0.13583492,0.33259267,0.0,0.3069611,0.0,0.0,0.103359856,0.0,0.39962187,0.0,0.29373175,0.14438437,0.0515529,0.0,0.29246163,0.25667036,0.124343306,0.16126971,0.19676581,0.0,0.064217106,0.6070566,0.42913356,0.23096125,0.22443382,0.4435897,0.2625485,0.27500868,0.34102398,0.475081,0.14460975,0.04326437,0.24217743,0.3215266,0.0,0.2764683,0.19343485,0.0,0.096607745,0.041711688,-0.20739117
-1.76035,0.21336132,-1.1073046,0.24820308,0.8171087,1.2103808,-0.10292247,1.2130289,1.0258816,1.1946825,0.0,0.0,0.0,0.36371103,0.9998369,0.0,0.54869545,0.03362231,0.53577113,1.4155585,0.020164043,0.0,0.0,0.0,0.0,1.5505154,0.0,0.24833953,0.0,0.0,0.58633494,1.3405685,0.18619272,0.0,0.46117786,0.38397795,0.51327085,0.0,0.24545655,0.0,0.30890098,0.6195629,0.0,0.61883646,0.034775212,0.0,0.0,0.052260593,0.0,1.0970404,0.5907314,0.38962135,0.80676466,0.06864809,0.0,0.14176197,1.0822067,0.70590013,0.08764193,0.39522728,1.0227216,0.5619378,0.14876048,0.19902158,0.98178726,0.3053339,0.3541882,0.31626433,0.6384022,0.0,1.1112938,0.73823214,0.0,0.4410615,0.582361,-0.9631699
0.84861195,1.5457348,0.7664658,0.94227993,1.2259318,0.050577916,1.4457648,-1.9884568,-1.4613038,0.0,0.22482534,1.4152087,0.0,0.0,0.0,1.3634454,0.0,0.0,0.0,0.0,0.29919884,0.0,1.0271131,1.6367134,0.0,0.0,0.47552836,0.0,0.0,1.0008713,0.39728618,0.6293845,0.94963914,0.0,0.0,0.12144397,0.0,1.1016952,0.0,0.0,0.0,0.0,0.43449417,0.29877478,0.19346054,1.0433669,0.37377664,0.20805457,0.0,0.52528393,0.0,0.0,0.0,0.9489503,0.38697916,0.48432782,0.84558594,0.2600492,0.3185703,0.4566271,0.3236699,0.0,0.6113348,0.53243387,0.26385614,0.40213192,0.0,0.17004535,0.15558851,0.0,0.8006445,0.0,0.28969705,-0.20422581,-0.61775553,-0.13014415
0.9322584,0.20273377,-0.050789233,-0.44745675,-0.24873431,-0.69444823,1.0037969,-1.585685,0.17327054,0.20505476,1.0387024,0.4956763,0.4986604,0.0,0.0,0.62581164,0.0,0.0,0.0,0.0,0.26478714,0.49745366,1.0292655,0.36285943,0.34279072,0.0,0.32711336,0.22385263,0.0,0.0,0.13384117,0.03476703,0.66794384,0.0007928014,0.0,0.0,0.0,0.71251917,0.2423194,0.6933204,0.008041739,0.0015751868,0.0,0.05064801,0.42994654,0.83551085,0.23456642,0.19252267,0.0,0.22488213,0.14229521,0.15479103,0.047816657,0.32042345,0.61042935,0.54198205,0.5698594,0.28810656,0.33030534,0.5774911,0.0594984,0.2658062,0.6505543,0.39912355,0.19376154,0.42965394,0.15747584,0.38659745,0.3129604,0.0,0.34832427,0.2570743,0.38477796,-0.13342515,-0.41331258,0.18713439
-0.06487593,1.6477814,1.3213974,-0.91786283,0.47457352,0.397478,1.8096781,-1.9056975,-0.093235455,0.0,1.2838501,0.93293434,0.0,0.0,0.031425435,0.20950912,0.0,0.0,0.0,0.0,0.2606591,0.0,0.7940244,1.0426683,0.36980516,0.0,0.0,0.0,0.0,0.24592812,0.976702,0.7519349,1.3639889,0.0,0.0,0.0,0.0,0.8702403,0.31087852,0.0,0.0,0.0,0.38366735,0.0,0.19022863,0.691854,0.22800177,0.15428433,0.0,0.7137067,0.32415438,0.10292515,0.0,0.39141086,0.7348126,0.37251395,0.65008247,0.3972612,0.2759739,0.39796254,0.18264167,0.0,0.61729115,0.80865866,0.04058111,0.49633652,0.009675395,0.026829295,0.48842704,0.0,0.8591316,0.06812952,0.6009507,0.032175545,-0.8654728,-0.043157775
0.025679821,0.0060830624,0.12132477,0.6762967,-0.04998691,0.88508457,1.2052691,0.57900184,1.0927666,0.38828698,0.120752186,0.0,0.0,0.0,0.31767845,0.46536982,0.36828294,0.09732981,0.024764553,0.20417732,0.0,0.0,0.0,0.0,0.0,0.17167185,0.0,0.0,0.0,0.19385721,0.547036,0.8602677,0.0,0.33663595,1.0490543,0.054220363,0.45958465,0.08787322,0.43765116,0.0,0.47456226,0.25648636,0.0,0.2936775,0.25338057,0.29608607,0.0,0.29830605,0.0,0.5189853,0.16111517,0.14541937,0.0,0.0,0.0,0.15184715,0.6842534,0.24624422,0.25604823,0.05729836,0.6724558,0.0,0.30626005,0.22660384,0.346203,0.19986306,0.3342283,0.07507743,0.45728633,0.0,0.60014176,0.48556203,0.20365298,-0.14144717,0.041596383,-0.4296104
0.7154165,0.5906735,0.950162,-1.5903311,-0.72406006,-1.0843682,-0.34244993,-0.19980712,0.92887706,0.5639372,1.7276735,0.53661484,0.15069616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311104,0.64137447,1.0349976,0.0,1.176954,0.0,0.049463704,0.29009688,0.0,0.0,0.016641706,0.0,0.07422249,0.45445934,0.33944175,0.0,0.5078977,0.0,0.93245995,0.71436703,0.54394007,0.3352056,0.0,0.0,0.47128245,0.7104145,0.0,0.033725485,0.032358825,0.2557629,0.2249403,0.4040399,0.0,0.0,0.5251647,0.47374526,0.5528853,0.7616488,0.40416557,0.5985229,0.24170446,0.39790204,0.5631423,0.42410076,0.26155913,0.6001092,0.3068626,0.1647743,0.6097503,0.0,0.5011679,0.4277506,0.63461787,0.004622544,-0.339675,0.038678404
-0.21022873,0.37128586,-0.38318652,0.47558755,-1.1300762,-0.68555963,0.522645,0.06534022,1.4668014,0.77479005,0.6623736,0.0,0.0,0.3327346,0.004399738,0.25687963,0.5459767,0.0,0.361205,0.21430159,0.28742003,0.3437875,0.0,0.0,0.06260131,0.0,0.018129524,0.0,0.0,0.0,0.104828104,0.49051684,0.18318403,0.95386493,1.1844529,0.0,0.3740087,0.0,1.0556095,0.57102716,0.45771885,0.43312466,0.0,0.05688753,0.088602915,0.38229182,0.03884779,0.3972521,0.0,0.56958294,0.42998376,0.39276907,0.0,0.0,0.0,0.25702024,0.48170185,0.4482416,0.043600842,0.60175693,0.4548567,0.20913517,0.30162412,0.34155464,0.4241373,0.5920936,0.42137095,0.37809944,0.53322494,0.0,0.593688,0.63957024,0.62297213,0.21516383,0.09412563,-0.123796105
0.82620656,-0.09226679,-0.17599308,0.5872073,-0.17519951,-0.7537799,-0.11432217,0.55266,-1.3597072,0.048394114,0.0,0.119424224,0.63485736,0.0,0.0,1.2948233,0.0,0.089668766,0.0,0.46740195,0.5683384,0.0,0.47974765,0.23028667,0.0,0.0,0.0,0.0,0.0092461705,0.6395277,0.0,0.0,0.08388397,0.5952848,0.0,0.43594342,0.0,0.06736327,0.25163192,0.27206296,0.0,0.0,0.0,0.31293488,0.039899006,0.7898781,0.41067702,0.285871,0.0,0.0,0.046783384,0.007501863,0.0,0.3481417,0.0,0.15052468,0.32747224,0.3233343,0.3503812,0.4270373,0.2724293,0.5412893,0.6413647,0.31615072,0.65920675,0.46766418,0.38199478,0.7388421,0.15060142,0.0,0.0,0.0,0.16737238,-0.1160195,0.1698108,0.5103593
0.6559036,-1.3301597,-0.5690294,0.5495761,0.69316727,0.79229826,-0.37129143,0.2421182,0.03121334,0.13378195,0.0,0.0,0.81059486,0.20753434,0.43211022,0.6634828,0.30278915,0.0,0.2605537,0.66321844,0.019666523,0.0,0.0,0.09028554,0.0,0.58972114,0.49378756,0.21902992,0.0,0.05134291,0.0,0.0,0.0,0.0,0.03816165,0.0,0.07580502,0.85684514,0.0,0.0,0.7094003,0.050498366,0.0,0.5584749,0.25137204,0.51757824,0.11260492,0.2665008,0.0,0.20402002,0.012128867,0.0,0.23659861,0.40927,0.0,0.20766275,0.95545053,0.0,0.46032256,0.05963678,0.2981559,0.50483966,0.41383803,0.06278852,0.3756166,0.0,0.32034266,0.4208383,0.07345486,0.0,0.48244783,0.46427262,0.026486598,-0.44885862,0.2731546,-0.21784787
-2.1679642,1.7982159,-1.006018,-0.16798857,-0.6076432,3.3319225,-0.46729735,-0.29669043,0.31618932,0.11160496,0.0,0.0,0.0,0.0,0.67371815,0.0,0.6403961,0.15527658,1.121557,1.1387004,0.49873847,0.0,0.0,0.0,0.0,1.4129483,0.5563706,0.0,0.0,0.0,1.2599268,1.8376797,2.1704426,0.0,0.0,1.3529379,0.0,0.0,0.60113597,0.0,0.85499954,0.10684624,0.6741408,0.6262296,0.0,0.7601396,0.48589915,0.7448951,0.0,1.0456434,1.0073625,0.11244342,0.9643635,0.3858678,0.13161969,0.0,0.92554,0.33457455,0.50143206,0.5469218,0.6067644,0.71644425,0.76596355,0.8909355,0.7974158,0.59425974,0.84846413,0.8690006,0.4503396,0.0,0.83394825,0.3516147,0.64556164,-0.014058941,0.29639933,0.24835698
0.3396759,-1.3082582,-0.09290961,1.2395865,-0.5847806,-1.2927037,-1.2190119,-0.5191592,-1.7039819,0.0,0.0,0.38183147,1.5225025,0.016159981,0.0,1.0114452,0.06890351,0.08049311,1.1943781,0.5819499,1.017154,0.6279851,1.1783683,0.064766236,0.0,0.0,0.0,0.0,0.008786082,0.28088775,0.0,0.0,0.11272097,0.66398215,0.0,0.0,0.0,0.0,0.2796055,1.028618,0.34488642,0.0,0.0,0.24420926,0.0,1.3228035,0.5693551,0.30029,0.058869183,0.0,0.31061357,0.4095993,0.17153445,0.4056591,0.43482846,0.3694002,0.47747597,0.5797442,0.4490778,1.0795059,0.0,0.79240227,0.65836203,0.4551702,0.7867811,0.45519805,0.28380954,0.9642144,0.3444687,0.0,0.002326183,0.2776573,0.34406674,0.14168233,-0.008001447,0.68109864
0.32173365,1.0828532,-0.588654,-0.97473824,0.5476424,-1.0412256,-0.37170032,0.8652603,1.489126,1.0569074,0.9260562,0.24164623,0.085227005,0.18549481,0.4235081,0.18518254,0.0,0.0,0.0,0.48798385,0.0,0.0,0.0,0.0,0.68614584,0.65101004,0.4067885,0.9713277,0.0,0.0,0.5665503,0.33958519,0.0,0.44373193,0.511884,0.0,1.1923529,0.0,0.44571114,0.41607857,0.0,0.8560382,0.0,0.4924623,0.23836917,0.039115593,0.0,0.0,0.0,0.8230719,0.25634336,0.3802682,0.12257318,0.0,0.0,0.4410542,1.0956241,0.7850209,0.11367355,0.24945022,0.93261003,0.47376937,0.16595542,0.08532864,0.51226753,0.14025351,0.39981633,0.05199818,0.8160225,0.0,1.003263,0.8110919,0.0,0.15805098,0.36663404,-1.0402087
0.70670056,1.2030101,-1.0340698,-2.1871176,0.65648425,0.42923945,-1.0183512,-0.6964733,0.09818492,0.3349976,0.5629438,0.68271804,0.97536284,0.0,0.3804063,0.08233082,0.0,0.0,0.0,0.20657095,0.21324147,0.0,0.0,0.0,0.62563074,0.9125043,1.1481156,1.3646444,0.0,0.0,0.7812509,0.14572057,0.8540346,0.0,0.0,0.50969666,0.0,0.6709565,0.0,0.49838907,0.21550894,0.33368433,0.37879756,0.48790124,0.51776564,0.779153,0.42357588,0.0,0.0,0.62126166,0.120140165,0.1411482,0.4574707,0.5942591,0.15247762,0.25809914,1.0969584,0.0,0.30663753,0.24430877,0.44622272,0.9731219,0.66140294,0.057527862,0.2915543,0.0647888,0.79177934,0.6106375,0.45176813,0.0,0.8136151,0.5673651,0.09118247,-0.48484588,0.33266714,-0.3152068
0.8628481,-0.819424,-0.43750453,-0.728154,0.3748719,-0.03568456,-1.1190603,0.64832073,0.99484724,0.5850376,0.5617506,0.0,0.87148243,0.37313965,0.61549085,0.14500576,0.010292947,0.0,0.0,0.4213271,0.02516219,0.29346257,0.0,0.0,0.0427977,0.96518815,0.61795366,0.7052202,0.0,0.0,0.0,0.0,0.0,0.24230097,0.29077727,0.0,0.6677115,0.27957708,0.027956784,0.3222937,0.90576524,0.44864053,0.0,0.5087637,0.12785307,0.4999251,0.0575189,0.08403703,0.0,0.5515885,0.1314579,0.17498536,0.19400804,0.15232705,0.08948033,0.31843448,1.2605774,0.28724843,0.27905524,0.1611418,0.5491093,0.53750277,0.24727868,0.0,0.2858164,0.0,0.5138739,0.18541363,0.3432777,0.0,0.8096479,0.83476996,0.0,-0.26423898,0.28466696,-0.7226173
0.7351081,2.373368,1.2917365,0.20891933,1.0292863,0.11115449,0.85285497,-0.044100754,-0.50444454,0.0,0.44196543,1.0443599,0.0,0.0,0.0,0.9590082,0.0,0.0,0.0,0.0,0.16784239,0.0,0.34025407,0.9817744,0.37048703,0.0,0.31027675,0.08757792,0.0,1.2555529,0.8119624,0.5588322,0.30268013,0.0,0.0,0.55812126,0.50503,0.16395369,0.17242026,0.0,0.0,0.0,0.42405036,0.49847344,0.043360397,0.7928477,0.4051514,0.094578564,0.0,0.4294077,0.0,0.0,0.0,0.36389485,0.21814674,0.33351344,1.0078908,0.5188851,0.47802582,0.10222583,0.74113286,0.0,0.6539264,0.46395922,0.31796953,0.19389714,0.14072658,0.028527133,0.37307197,0.0,0.7172425,0.09580816,0.12532663,-0.2964069,-0.4087902,-0.3435072
0.36776572,-0.09875178,1.2722195,2.4328945,-0.17781177,0.5757742,1.0598621,0.62272567,0.9570247,0.0,0.12750933,0.0,0.0,0.0,0.033797394,0.8196907,0.08325889,0.7344527,0.511992,0.2760455,0.0,0.29421368,0.0,0.108368844,0.0,0.0,0.0,0.0,0.04287851,1.2329507,0.0,0.60437655,0.0,0.797047,1.4547545,0.0,0.65023446,0.0,0.5871658,0.0,0.54631996,0.0,0.0,0.39648712,0.0,0.6777959,0.0,0.1633625,0.0,0.42505273,0.16480148,0.10811581,0.0,0.031458706,0.0,0.14666483,0.73274875,0.27260247,0.52303815,0.24425273,0.70031136,0.0,0.23054244,0.3876297,0.2630633,0.32146776,0.10164194,0.14185435,0.46158051,0.0,0.5712013,0.2572074,0.5470697,-0.17279936,-0.21911466,-0.22746702
-0.2162079,0.30778414,0.12585653,-1.9506136,-0.382332,-0.30869594,0.08572112,0.15655111,1.6159977,1.2483516,1.4418552,0.0,0.0,0.11587021,0.5953963,0.0,0.0,0.0,0.0,0.0,0.16274107,0.12094313,0.0,0.0,0.7244845,0.66626966,0.0,0.5579104,0.0,0.0,0.51894903,0.057612225,0.2510947,0.18438895,0.6018418,0.0,0.60187954,0.0,0.82475746,0.3342259,0.6224418,0.62671244,0.0,0.15582049,0.29293114,0.21754244,0.021225974,0.08187209,0.0,0.80175525,0.4361003,0.30630052,0.0,0.0,0.30145788,0.20790043,0.8268907,0.6797612,0.29659253,0.37570903,0.5473884,0.26200855,0.30677623,0.23489797,0.34195006,0.3213063,0.47377783,0.09326964,0.7475555,0.0,1.0956072,0.7524227,0.2929504,0.18404603,-0.038282804,-0.5940258
0.61524,-0.04326901,-0.7506613,0.5449405,-1.193582,0.35332623,-0.98854935,-1.1165099,0.31128535,0.0,0.14227346,0.0,0.7995648,0.14239949,0.0,0.38802332,0.4666093,0.0,0.78370047,0.4072973,0.55800766,0.5825441,0.5259745,0.0,0.0,0.0,1.1158136,0.0,0.0,0.0,0.0,0.0,0.66216516,0.36651567,0.0,0.0,0.0,0.0,0.4377069,0.92276454,1.0233307,0.1029679,0.0584864,0.3374566,0.09022523,1.1287066,0.4676599,0.643696,0.0,0.00032819808,0.40441513,0.2307108,0.2066856,0.13807204,0.11126874,0.03358823,0.8049011,0.07699579,0.35993096,0.6947149,0.0,0.5811078,0.648039,0.3354702,0.20773183,0.14437875,0.38361382,0.5876669,0.07301015,0.0,0.00088886917,0.5455285,0.5293643,-0.33509818,0.08339441,0.5047392
-0.40651682,-0.39566723,0.04545097,0.6616906,-0.35184115,1.8848803,-0.23918518,0.8280615,0.73394436,0.115558565,0.0,0.0,0.0,0.0,0.5162138,0.08881372,0.65117157,0.5449501,0.8040209,0.6791371,0.14884275,0.0,0.0,0.0,0.0,0.9866001,0.20783897,0.0,0.0,0.29019135,0.20395787,0.53668135,0.10358219,0.19157656,0.62504876,0.32337236,0.101379365,0.0,0.43072152,0.0,1.1711566,0.03241525,0.0,0.44993994,0.03687948,0.5754415,0.051943585,0.29643017,0.0,0.52681327,0.4199182,0.0392304,0.18737648,0.036930963,0.0,0.0,0.8145815,0.13321283,0.57194257,0.35450768,0.5080816,0.42058513,0.32715952,0.42417514,0.4424933,0.24388893,0.43333605,0.3469978,0.34588045,0.0,0.61454356,0.36734158,0.40078655,-0.18766579,0.08953267,-0.049866725
1.7116665,0.17945537,-1.0833517,0.3151149,0.68122935,-0.88185966,0.2664316,2.2324266,1.6844057,0.79365253,0.16943339,0.0,0.03557369,0.32015327,0.14097668,1.1286745,0.012280047,0.0,0.0,0.86624837,0.0,0.0,0.0,0.0,0.21070921,0.51773995,0.71525514,0.9700956,0.0,0.0,0.48453534,0.35675928,0.0,1.0754123,1.3795471,0.49758357,1.6801717,0.0,0.1053679,0.0,0.10287449,0.9422533,0.0,0.9419273,0.11965573,0.062891334,0.0,0.41194424,0.0,0.69939,0.13512559,0.21853906,0.09101248,0.023806948,0.0,0.6408013,1.1922736,0.5979766,0.15051284,0.02130419,1.3287026,0.6462177,0.13551693,0.054014698,0.7409684,0.111938104,0.69761264,0.033835083,0.7062235,0.0,0.8070761,0.97391105,0.0,-0.15309703,0.78675115,-1.0442182
-0.82767063,0.7337996,-0.8796953,0.44558498,-2.1915166,0.07681619,0.99248296,-0.934417,-2.0122685,0.19521603,0.0,0.0,0.094082594,0.0,0.0,0.9878068,0.7912549,0.15943502,0.8161806,0.1510835,1.1781819,0.0,0.67760706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055276774,2.426037,0.48415977,0.0,0.873508,0.0,0.0,1.0761062,0.5596652,0.0,0.044244435,0.15083095,0.05761668,0.045939863,1.0894685,0.76350456,1.06964,0.0,0.3079878,0.46883073,0.0,0.42501962,0.2464203,0.3793609,0.0,0.0,0.26404768,0.2669659,1.3375772,0.0,0.7326077,0.6833068,1.0611255,0.8828227,0.9812555,0.67014307,1.4438245,0.46921644,0.0,0.0,0.0,0.9066784,0.26603317,0.19821551,1.3933343
1.1095265,-0.61081684,1.1038115,1.1826605,-0.59185183,-1.8996687,-0.08595256,-0.2936619,-1.4426564,0.0,0.36561447,0.7634487,0.7550672,0.0,0.0,1.2904851,0.0,0.14693327,0.4810891,0.0,0.8366037,0.7785077,1.9059775,0.39449364,0.19078383,0.0,0.0,0.0,0.35210308,1.0407171,0.0,0.0,0.0,0.92195535,0.0,0.0,0.0,0.0,0.54267895,0.75817394,0.0,0.0,0.0,0.11388975,0.07064631,1.5605552,0.537329,0.32465795,0.0,0.0,0.0,0.33180276,0.0,0.22893791,0.5426138,0.44388944,0.32037175,0.78411764,0.5437568,1.169839,0.17513192,0.515618,0.7105226,0.39520496,0.6280318,0.7358391,0.15791143,0.6646609,0.14624871,0.0,0.04298275,0.0,0.55641294,0.01803324,-0.3816982,0.7748978
2.4086502,-0.06221194,-0.9369269,1.0088754,1.2630595,0.04979129,-1.0674971,2.4431653,2.617708,0.09621087,0.19624834,0.0,0.1840585,0.65951943,0.87276876,0.9394653,0.0,0.0,0.0,1.3723383,0.0,0.17339179,0.0,0.0,0.0,1.1976248,1.8116763,1.1518562,0.0,0.23609798,0.6119417,0.47707558,0.0,0.9600837,1.5033134,0.44323426,2.214133,0.0,0.0,0.0,0.8249399,0.98601305,0.12868433,1.4414725,0.0,0.3813281,0.0,0.49330467,0.0,1.142554,0.0,0.3062342,0.40681973,0.05670683,0.0,0.5803104,2.1441839,0.6672664,0.28370383,0.0,1.5679693,0.6297898,0.1931263,0.0,0.41564116,0.0,0.7487474,0.0,0.5147095,0.0,1.1612742,1.2099334,0.0,-0.48109072,0.7835771,-1.5654455
-1.8155137,-1.1847754,-0.7237219,1.0638852,-0.20590502,1.2134098,-0.54658777,1.6276819,2.1052182,1.2739263,0.0,0.0,0.0,1.0234663,1.2788543,0.0,1.4256856,0.40421015,1.4230641,1.4019362,0.034924895,0.0,0.0,0.0,0.0,1.4936181,0.0,0.0,0.0,0.0,0.0,0.95035565,0.0,0.65558916,1.5537052,0.0,0.71661,0.0,0.70812875,0.0,1.3029262,0.5710294,0.0,0.5695621,0.0,0.13588214,0.0,0.3388345,0.0,1.2766101,0.65159565,0.50145185,0.5344081,0.0,0.0,0.12714654,1.2724463,0.69293827,0.16188411,0.8402476,0.9078466,0.44344023,0.0,0.37945175,1.0198866,0.39419413,0.35128674,0.30837864,0.787072,0.0,1.3799801,1.0034683,0.45636618,0.4881352,0.4416286,-0.90192527
0.76091075,-1.1348195,1.767073,-2.3991606,1.5053282,-1.0518676,-0.60551023,0.3641355,1.1075658,1.0791702,2.2356477,1.2703251,0.6810265,0.10595614,1.0370139,0.0,0.0,0.0,0.0,0.0,0.0,0.8405398,0.44878894,0.24861984,0.88657236,1.2288557,0.0,0.8745073,0.2116451,0.0,0.0,0.0,0.0,0.0,0.19264959,0.0,1.2773494,0.9093522,0.018250197,0.0612639,0.5370748,0.22600567,0.0,0.45244667,0.32072777,0.53873944,0.0,0.0,0.0,0.96456945,0.0,0.46588787,0.0,0.04319363,0.7581144,1.0923088,1.4650706,0.8088774,0.50241506,0.32722676,0.58306354,0.24372172,0.16127929,0.21513261,0.24396247,0.08170897,0.32363224,0.0,0.83914393,0.0,1.7608292,0.7114732,0.0,-0.03292435,-0.39622188,-1.2101692
1.3027713,-0.7969575,1.3174729,-1.2541449,0.16854908,-0.29057652,-1.1298219,-0.13905632,0.88993806,0.13170023,1.6145462,0.7349508,0.7177972,0.0,0.5344382,0.0,0.0,0.0,0.15795572,0.0,0.20202197,1.0397123,0.92136955,0.0,0.5937953,0.5979685,0.42005968,0.3685063,0.0,0.21660344,0.0,0.0,0.0,0.07349922,0.1562687,0.0,0.63488877,0.60829234,0.24320993,0.3821025,1.1027775,0.0,0.0,0.35835493,0.36918688,1.0427973,0.0,0.0,0.0,0.41716287,0.0,0.30172032,0.0,0.0,0.63716173,0.71614194,1.1983317,0.46543476,0.699872,0.31889758,0.27702504,0.25365573,0.54993117,0.22356482,0.0,0.05921728,0.30350834,0.0,0.33877313,0.0,0.8974385,0.5586593,0.33860788,-0.4797764,-0.53138745,-0.4368592
