input_0,input_1,input_2,pre_1_fc1_0,pre_1_fc1_1,pre_1_fc1_2,pre_1_fc1_3,pre_1_fc1_4,pre_1_fc1_5,pre_1_fc1_6,pre_1_fc1_7,pre_1_fc1_8,pre_1_fc1_9,pre_1_fc1_10,pre_1_fc1_11,pre_1_fc1_12,pre_1_fc1_13,pre_1_fc1_14,pre_1_fc1_15,pre_1_fc1_16,pre_1_fc1_17,pre_1_fc1_18,pre_1_fc1_19,pre_1_fc1_20,pre_1_fc1_21,pre_1_fc1_22,pre_1_fc1_23,pre_1_fc1_24,pre_1_fc1_25,pre_1_fc1_26,pre_1_fc1_27,pre_1_fc1_28,pre_1_fc1_29,pre_1_fc1_30,pre_1_fc1_31,pre_2_fc2_0,pre_2_fc2_1,pre_2_fc2_2,pre_2_fc2_3,pre_2_fc2_4,pre_2_fc2_5,pre_2_fc2_6,pre_2_fc2_7,pre_2_fc2_8,pre_2_fc2_9,pre_2_fc2_10,pre_2_fc2_11,pre_2_fc2_12,pre_2_fc2_13,pre_2_fc2_14,pre_2_fc2_15,pre_2_fc2_16,pre_2_fc2_17,pre_2_fc2_18,pre_2_fc2_19,pre_2_fc2_20,pre_2_fc2_21,pre_2_fc2_22,pre_2_fc2_23,pre_2_fc2_24,pre_2_fc2_25,pre_2_fc2_26,pre_2_fc2_27,pre_2_fc2_28,pre_2_fc2_29,pre_2_fc2_30,pre_2_fc2_31,pre_3_fc3_0,pre_3_fc3_1,pre_3_fc3_2,output_0,output_1,output_2
-2.1403453,-0.7286311,-0.8307967,-0.90056086,-0.5672149,0.21017838,1.1061466,-0.24709389,-0.31277567,0.49456286,0.3758932,0.47375932,1.5701194,1.7736729,0.040232003,-0.90088475,1.5970942,0.19332236,-1.3363861,-1.0399313,-1.3392262,0.040539205,-1.4054502,-0.8282105,-1.0076461,-0.22169477,-0.017179027,1.3516426,0.4751755,0.24603027,1.0236346,-0.16794044,-0.7988971,0.077526286,0.27890974,0.42209432,-1.8455186,-0.50657433,0.80498517,1.0033705,1.2250893,-1.0965743,0.92589444,0.11969517,1.1809989,1.3823023,-0.6915132,0.3044005,0.9257647,0.16603026,-0.3280312,-0.7672934,0.29293653,1.1185222,-0.2317678,0.54277825,1.2238079,0.33514178,-0.71657723,0.1706846,-1.3478818,0.3298528,-1.9677277,0.97037244,1.0027828,-1.002007,-0.5673179,-2.1595016,-2.0342298,-1.4415658,-2.1595016,-2.0342298,-1.4415658
-0.34559357,-1.6774837,1.0694224,0.038754106,-0.60546523,0.68513215,0.39489788,-0.9140372,-0.75150484,-1.8878989,1.0722724,0.14122856,0.76086915,1.3702127,0.5915664,-0.039814055,0.24202053,0.7544004,-0.9642812,0.000854522,0.11092654,-0.61238354,0.4278559,0.67796266,-0.20323801,0.69002455,1.9380226,0.82345676,0.054314375,0.64969444,1.9324305,0.9437714,0.09045866,1.1176412,0.68048567,0.46012482,0.3827038,1.0000467,0.82533073,0.99723226,1.0266945,-0.0006856322,1.2554436,-0.71481466,-0.42718923,1.416704,0.30716592,0.47014445,1.0726018,0.29535326,0.3694932,-0.6238654,0.6570919,0.786009,1.3187406,0.39788055,1.4010233,0.37442118,0.48494947,-1.1823,0.13487373,0.98287636,-0.56877816,1.540317,1.3507308,0.26161078,0.11829989,-0.9398349,-0.9224616,-1.1073352,-0.9398349,-0.9224616,-1.1073352
-1.4382994,1.3708603,1.7009729,-1.1346376,0.55008125,-1.1985018,0.8250244,0.81491584,-1.2113578,-0.56651026,0.82778203,0.78911436,-0.33881155,0.79051125,-0.48725754,-1.683281,-0.7993011,0.8243421,-0.29316065,-0.34195262,0.9125937,-0.23101008,0.13501161,-1.1834786,0.35257104,-1.6951883,-0.26448834,1.2209644,-0.8482809,-0.45242447,-0.36604112,-0.5056882,-1.9070264,-0.8004745,1.6453154,0.7055611,-1.1474028,-0.055826437,0.5796391,0.47779268,0.6308611,-1.748038,0.34188074,0.19153132,-1.1151001,0.37471455,-0.5911783,-1.6394644,0.6613678,-0.9857706,-0.7071553,-0.45804328,0.48721987,0.7616477,0.10555636,-0.69108975,0.8554641,-1.1831567,-0.34858567,-0.63558316,-1.7801963,0.5903775,-2.6147246,0.8089273,0.7893138,-0.616349,-0.40122196,-0.59606785,-0.6030756,-0.8429852,-0.59606785,-0.6030756,-0.8429852
-0.98019975,0.7268065,1.0029536,-0.8937206,0.18576735,-0.862241,0.51581717,0.39506197,-0.7274091,-0.5063335,0.6333032,0.6565846,-0.062390693,0.6949097,-0.05493313,-1.2802763,-0.36506003,0.7898608,-0.33080512,-0.37244973,0.56550956,-0.2650203,-0.0028003082,-0.8009755,0.3608777,-1.0492265,-0.020802125,1.0195408,-0.36734512,-0.4509083,0.026622772,-0.15249348,-1.3358445,-0.5163566,1.2497672,0.5678298,-0.9649546,-0.09448903,0.4191601,0.3449406,0.6192508,-1.4287927,0.29853314,0.1409875,-0.9509717,0.3787222,-0.4802794,-1.3652998,0.4155225,-0.85821426,-0.47637177,-0.45759785,0.46950394,0.6155283,0.18651031,-0.60176706,0.7333838,-0.94069916,-0.2344985,-0.44057974,-1.4223627,0.47036633,-1.9782934,0.6381935,0.5768209,-0.46999046,-0.33788738,-0.41116,-0.40175438,-0.5676436,-0.41116,-0.40175438,-0.5676436
-0.37730485,-1.7220348,-0.03963162,-0.07464838,-0.8298111,0.66509175,0.25944033,-0.97489387,-0.17362028,-1.0944967,0.6590527,0.1647104,1.0735402,1.2511967,0.7975817,-0.025893986,0.86305386,0.6062692,-0.97765964,-0.3123547,-0.46876213,-0.450177,-0.17029488,0.49500406,-0.2745446,0.8529071,1.443183,0.7681969,0.55266154,0.38549948,1.8173392,0.8783119,0.23495111,0.91114694,0.29509494,0.06529598,0.094754905,0.67660975,0.751565,0.9184986,1.1941028,0.053831965,1.1320025,-0.6540675,0.3116693,1.3682498,0.33020544,0.51480025,1.1385071,0.38334516,0.551667,-0.6890204,0.7002428,0.8145778,1.13154,0.24215645,1.2764012,0.45693696,0.48050258,-0.83344007,0.04699737,1.0517431,-0.12266649,1.1247116,1.1428533,0.24236396,0.32591063,-1.0949328,-1.0594532,-0.97205895,-1.0949328,-1.0594532,-0.97205895
0.9227047,-0.7895299,-0.61069083,-0.12671965,-0.71106076,-0.19122377,-0.7057796,-0.7111369,0.70256615,-0.6411713,0.08148256,0.3026018,0.22664928,-0.025836796,1.3067677,-0.13185489,0.3245168,0.8951652,-0.07277796,-0.23804067,0.13601454,-0.47899795,0.04732003,0.42278492,0.8993627,0.7176201,0.72703284,0.2456426,0.8865037,-0.72571164,0.9007325,0.9803734,0.29999062,0.15645482,0.3249463,-0.23734377,0.19587623,0.24680004,0.2672258,-0.1801341,0.91827863,-0.3899477,0.33377868,-0.3406279,-0.9449273,0.37581617,0.6483627,-1.0404527,0.60888207,-0.52250415,0.83210254,-0.43383652,1.2462913,0.49442348,1.2002971,-1.1833532,0.62969935,-1.1138121,0.6048698,-0.96377194,-0.32208967,1.0296519,0.18589523,0.005465254,0.5106373,0.7235917,0.5958798,0.90410763,0.8453793,0.5911737,0.90410763,0.8453793,0.5911737
-1.2442763,-1.3214232,0.5565044,-0.34573653,-0.5406539,0.5502118,0.8265516,-0.6235678,-0.7777674,-1.0694451,0.916699,0.27168497,1.1110786,1.6866324,0.2508896,-0.41773397,0.730173,0.5187667,-1.2017374,-0.38794214,-0.43567654,-0.36114585,-0.25227273,0.060788766,-0.64056087,0.25371265,1.2548132,1.1161895,0.08568889,0.6304791,1.6339118,0.4574133,-0.3478478,0.7707092,0.59838283,0.5026816,-0.6377518,0.3286746,0.89072067,1.207142,0.8932196,-0.6562395,1.2544461,-0.40717432,0.21598436,1.6193614,-0.31246823,0.45447958,1.2492428,0.35407355,-0.061907776,-0.7445143,0.36561367,1.0305678,0.6393461,0.6355013,1.510632,0.7429668,-0.12285905,-0.6254343,-0.6945076,0.5450625,-1.3234291,1.6209614,1.4400976,-0.37475652,-0.1786784,-2.1717172,-2.0850513,-2.2867603,-2.1717172,-2.0850513,-2.2867603
1.784074,0.84421194,-1.1442474,-0.5050517,-0.33690062,-1.4584548,-1.4744279,-0.026813254,1.4610462,0.25223684,-0.56983054,0.6018722,-0.76566833,-1.3379875,1.5089998,-0.6610881,-0.324003,1.1452447,0.90925235,-0.31760868,0.78694963,-0.37494588,0.05904679,-0.16867681,2.0801892,-0.009160504,-0.58289105,-0.123535216,1.0303798,-2.0544815,-0.5471162,0.67418396,-0.14843532,-1.0619177,0.5411593,0.2298834,-0.33484477,-0.64187694,-0.045042098,-0.48927057,0.9371449,-1.8673161,-0.20974936,0.6506191,-1.7049258,-0.043987393,0.52591294,-2.352287,0.7192038,-0.9627186,0.61155254,-0.27700645,1.2420652,0.755356,0.9798506,-1.7385783,0.8193815,-1.9128635,0.46010762,-1.3389677,-1.5517336,0.5191853,-0.81110144,-0.19880334,0.7301714,0.97717535,0.654271,0.72288805,0.65991515,0.28928488,0.72288805,0.65991515,0.28928488
0.044385243,0.9391065,0.22764759,-0.8017636,0.04998201,-1.1972036,-0.23666652,0.32514352,0.0884963,-0.1602594,0.1605469,0.6695597,-0.4063348,-0.12942332,0.49342018,-1.1270986,-0.42305967,0.937084,0.19167511,-0.3605975,0.71218264,-0.2920577,0.022624835,-0.6488505,1.066503,-0.77558494,-0.3461253,0.5948637,0.11710705,-1.1312085,-0.31928563,0.09473002,-0.98296857,-0.82802844,1.0354099,0.21455765,-0.52888745,-0.1581259,0.23590259,-0.034305394,0.8721158,-1.3084085,0.13319188,0.26838398,-1.1831776,0.20673046,-0.10755232,-1.7446375,0.3436868,-0.975487,-0.18195733,-0.25406134,0.67686653,0.4936292,0.42049605,-0.94506466,0.5139531,-1.2352263,0.09797175,-0.71008325,-1.1665002,0.49258903,-1.2764789,0.29177833,0.27611995,0.15155795,0.030140324,0.00025868416,0.0071632415,0.06185388,0.00025868416,0.0071632415,0.06185388
0.5710395,1.0815688,-0.20201151,-0.76860154,-0.0150921345,-1.39364,-0.6314338,0.30492008,0.5276708,0.05598712,-0.10128784,0.68377566,-0.5907384,-0.57214075,0.77583253,-1.0633914,-0.44853163,1.0114508,0.4731807,-0.36599714,0.7828461,-0.2981183,0.017571658,-0.593036,1.4416449,-0.6524624,-0.5530233,0.3742356,0.37526062,-1.5073681,-0.5282662,0.20789853,-0.8145796,-1.0173627,0.92287475,0.21069214,-0.49318174,-0.3483251,0.15844631,-0.20606585,0.9288429,-1.5130697,0.027399994,0.3936552,-1.3280516,0.10700827,0.057376653,-1.9693798,0.4787533,-0.96566,0.037445866,-0.26008296,0.82670814,0.5633411,0.5878462,-1.2087152,0.5950718,-1.4816855,0.2009445,-0.92865264,-1.3578341,0.48674378,-1.1292156,0.12520836,0.40951842,0.443478,0.2630378,0.20614153,0.19400805,0.16734391,0.20614153,0.19400805,0.16734391
0.31593645,1.2614281,-0.109504156,-0.87730384,0.07399407,-1.4737902,-0.48298806,0.43655068,0.4000792,0.15282178,-0.070102006,0.72997856,-0.58756435,-0.4828905,0.62077767,-1.2065983,-0.46620154,0.98016596,0.4316839,-0.41658053,0.7713642,-0.25370532,-0.053470396,-0.76677346,1.3563164,-0.8581334,-0.6939922,0.47076535,0.26605293,-1.491255,-0.64365876,0.056614786,-1.0072182,-1.1181813,0.99929583,0.20799536,-0.5804789,-0.29854822,0.18666056,-0.13837056,0.9394923,-1.50132,0.07182039,0.3449217,-1.2436492,0.124272764,-0.008038618,-1.9123785,0.46407822,-0.99328864,-0.07554,-0.26073927,0.74779505,0.5215642,0.46458814,-1.1241593,0.5943874,-1.4367348,0.089120395,-0.87539816,-1.3825345,0.49613798,-1.257772,0.201158,0.39257,0.33874357,0.20624693,0.08030048,0.07654567,0.088522196,0.08030048,0.07654567,0.088522196
-1.4390486,0.38117135,-0.30116823,-1.0331928,-0.14898697,-0.62355065,0.6419722,0.2354605,-0.23200089,0.41829395,0.2616124,0.64646095,0.6221594,0.93874234,0.056155026,-1.2334352,0.635385,0.4997057,-0.63376755,-0.8172679,-0.40130702,-0.037045687,-0.8751163,-1.0296311,-0.105564654,-0.79574907,-0.4644848,1.1126289,0.19207723,-0.4561721,0.15558693,-0.2775098,-1.1693358,-0.5601194,0.72660005,0.44043002,-1.3733944,-0.29925284,0.44135246,0.46138507,0.83099365,-1.0875863,0.46003878,0.011996213,-0.020364948,0.6909815,-0.5107918,-0.6267435,0.42433485,-0.59724844,-0.3097469,-0.58428705,0.41805777,0.6133675,-0.11395988,-0.22197108,0.73102313,-0.60575783,-0.44876778,-0.002588749,-1.2888283,0.3626525,-1.7901105,0.6067834,0.49516377,-0.727005,-0.44302332,-0.6598653,-0.598655,-0.62624377,-0.6598653,-0.598655,-0.62624377
-0.83081514,-0.5076738,-1.3288127,-0.7133968,-0.66275084,-0.1591264,0.22048599,-0.34299684,0.46141142,0.5554274,-0.028450638,0.466544,1.0300959,0.8121991,0.654938,-0.68297946,1.278249,0.43881625,-0.6948514,-0.8830548,-0.9231136,-0.07083917,-1.1097652,-0.5222133,-0.11111283,0.096793145,-0.16311736,0.83950645,0.88071334,-0.46311063,0.6901988,0.19716185,-0.38189074,-0.18166736,0.15909022,0.074051425,-1.160604,-0.32275122,0.2890362,0.31812143,1.1222534,-0.90547276,0.43496156,0.060839336,0.49495882,0.7716684,-0.27111542,-0.36423746,0.6064708,-0.3100886,0.1957312,-0.6004747,0.59723526,0.6683789,0.17593852,-0.34644452,0.69493186,-0.45877856,-0.36864862,0.005308792,-0.932821,0.5520496,-0.89394724,0.2884216,0.5747699,-0.29769167,-0.11299874,-0.7108571,-0.6593621,-0.23857802,-0.7108571,-0.6593621,-0.23857802
-0.079225264,-0.9802555,1.6729578,-0.056768686,-0.28153354,0.2006104,0.2473973,-0.57530046,-0.9105321,-2.078414,1.126871,0.2508931,0.1722076,0.9898259,0.4758783,-0.29128486,-0.43984872,0.9418719,-0.6002832,0.17444938,0.7559017,-0.67320895,0.8284191,0.53142935,0.26219264,0.24149077,1.7506541,0.7534804,-0.2734225,0.34216046,1.4359795,0.8287212,-0.23712152,0.7753418,1.0539771,0.72201383,0.3397761,0.932483,0.5938066,0.5225264,1.0948223,-0.49320644,0.76271963,-0.20704342,-1.2636607,0.92536324,0.057878263,-0.42973256,0.652442,-0.3059354,0.0029907227,-0.3694625,0.6390905,0.6528432,1.3340042,-0.16118601,0.9890685,-0.54531324,0.39968303,-1.226503,-0.25391266,0.99608135,-1.1965439,1.0973793,1.0188447,0.24542862,-0.2259399,-0.09055084,-0.09429614,-0.124278024,-0.09055084,-0.09429614,-0.124278024
0.6458256,0.2606852,-0.039495572,-0.46891236,-0.25082722,-0.83736134,-0.56694436,-0.11618307,0.3918231,-0.47328284,0.12048717,0.5110134,-0.28378227,-0.23565423,0.9096459,-0.67441195,-0.26140583,0.98524094,0.19505759,-0.23360479,0.63292694,-0.41479346,0.17679547,-0.118445836,1.1641065,-0.1197584,0.15403602,0.36767995,0.43334013,-1.044561,0.151101,0.5394657,-0.3951413,-0.42922002,0.7763574,0.18639636,-0.25830302,-0.15727471,0.14216436,-0.18883403,0.87264806,-1.230925,0.09194346,0.29536417,-1.3368455,0.18578362,0.12427134,-1.7622257,0.37104475,-0.9072304,0.12617621,-0.23961991,0.9048449,0.53445673,0.72070336,-1.1066673,0.5069856,-1.3602947,0.29749408,-0.8403027,-0.9582881,0.5440176,-0.8896466,0.107406326,0.3535858,0.41737208,0.1548248,0.29718924,0.284201,0.2667781,0.29718924,0.284201,0.2667781
-1.8482093,-1.0252243,-1.4014323,-0.797263,-0.78698605,0.34062392,0.87893516,-0.4617659,0.07369727,0.6779697,0.18014133,0.41560435,1.7250855,1.6449857,0.32142758,-0.69531006,1.8989701,0.16450769,-1.3158025,-1.1039932,-1.5861441,0.048434824,-1.5653701,-0.66419774,-0.96033704,0.13266326,-0.0065058917,1.2140428,0.8216244,0.15126395,1.164695,0.008488774,-0.47686312,0.15495421,0.012229323,0.20486096,-1.7233897,-0.4890617,0.7359325,0.9756285,1.4778426,-0.9150237,0.9314783,0.119821176,1.5150132,1.423822,-0.48469788,0.45700413,0.9948703,0.2683656,-0.102334104,-0.7792436,0.3438527,1.0786005,-0.16381016,0.5089385,1.1460594,0.3707419,-0.610872,0.20072833,-1.1001046,0.45502537,-1.4747925,0.82846,0.9486525,-0.7762493,-0.40735966,-2.3239865,-2.2173347,-1.219844,-2.3239865,-2.2173347,-1.219844
