input_0,input_1,input_2,input_3,input_4,input_5,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.30402935,1.3429261,0.24180038,-1.393949,0.3191851,-1.0302287,0.34192604,0.0,0.331684,0.9467663,0.0,0.0,0.0,0.0,0.34376845,0.48998356,0.0,1.4782993,0.0,0.0,0.20868465,0.30591574,0.66456366,0.0,0.0,0.71387446,0.0,0.5090594,0.0,0.0,1.4589126,0.023642197,0.0,0.48974675,0.23219183,0.15633787,0.0,0.89118886,0.97436404,0.364649,0.3931057,0.3924929,0.0,0.0,0.36811987,0.0,0.0,0.8343595,1.4297171,0.29934886,0.5583793,0.31593892,0.97961813,0.4379596,1.163375,0.24060121,1.2333326,0.032137007,0.0,0.54502094,0.0,0.15316084,0.08763379,0.0,0.5919796,1.068403,0.6829306,0.37878385,0.4379241,0.87927073,-0.9475288,0.63118494,0.938554
-0.4678567,1.6146711,0.7652331,-0.3879311,-0.57073,-0.13155654,0.15676224,0.24634221,0.3727544,1.3274735,0.0,0.0,0.0,0.29252,0.26198596,0.8953424,0.0,0.90592384,0.6243757,0.0,0.0,0.20576687,0.9080955,0.0,1.3291836e-05,0.0,0.0,0.14934516,0.0,0.0,1.1508187,0.0,0.0,0.92174417,0.27784777,0.0,0.0,1.1402507,0.48474526,0.76778173,0.31909445,0.3645023,0.0,0.0,0.74274766,0.0,0.0,1.089335,1.35708,0.46517146,0.21990393,0.0,0.8984033,0.673926,1.1301235,0.007119097,1.2757695,0.3544103,0.0,0.8239571,0.0,0.32606065,0.0,0.0,0.5052164,1.1579907,0.38750815,0.7153864,0.01918947,0.45849428,-0.055535257,0.24064472,1.4162341
-0.12556607,-1.6014673,-0.9067969,0.91453385,0.2755415,0.7556835,0.70417786,0.92739177,0.0,0.0,0.94951814,1.4284134,1.0924431,0.0,0.0,0.0,0.17362088,0.0,0.41373605,0.57523906,0.746027,0.7349126,0.0,0.74287385,0.7177359,0.0006095767,0.024752408,0.0,0.6266376,1.5303491,0.0,0.0,0.9238911,0.0,0.0,0.83263123,0.39778724,0.0,1.2719352,0.98126435,0.94102174,0.0,1.6583245,0.0,0.36882505,0.0,0.0,0.6974435,0.32069573,1.373565,0.0,1.1242906,0.22815767,0.94406563,0.53676176,1.1978985,0.18388808,0.9545731,0.0,0.0,0.0,1.2023385,0.61206186,0.0,0.0,0.06779378,1.2812259,1.2047534,0.93133926,1.2675221,0.7302591,-0.5010375,-1.5410243
-0.7297082,0.9149815,-1.2117919,-0.13235763,0.036047116,0.5283498,0.0,1.3166625,0.0,0.5109501,0.0,0.9328188,0.0,0.0,0.0,0.0,0.041658968,0.0,0.4372552,0.54351604,0.026018381,0.6399757,0.0,0.0,0.39531732,0.6332392,0.0,0.0718054,0.13581574,0.33218855,0.37135333,0.0,0.0,0.0,0.3059284,0.39479548,0.0,0.24185452,0.8014053,0.74341905,0.5966312,0.0,0.59094965,0.0,0.46657515,0.0,0.0,0.52444994,0.39142373,0.9932522,0.0,0.7259191,0.18893102,0.6142804,0.13732688,0.74358153,0.4454092,0.2775602,0.0,0.42984802,0.0,0.49524468,0.0,0.0,0.07480169,0.4372891,0.5506091,0.7583671,0.40481043,0.51806897,0.5028783,-0.20448017,-0.31762427
-1.1704906,0.11369717,-0.91921157,0.02148355,1.661931,0.40111506,0.601199,1.4626565,0.4587506,0.0,0.0,1.6502635,0.0,0.4117909,0.0,0.0,0.0,0.0064098686,0.7944975,0.5847559,0.0,0.32827768,0.0,0.0,0.0,0.7561777,0.0,0.0,0.8710911,0.16023585,0.012319565,0.0,0.20468158,0.0,0.0,0.45891526,0.46325436,0.0,0.90972877,0.26881954,0.96687686,0.0,0.9313269,0.0,0.80105895,0.0,0.0,1.0674456,0.3110091,1.2201405,0.0073813125,0.5870479,0.1150176,0.8964987,0.0,0.7698539,0.2889217,0.4669206,0.0,0.21431294,0.0,0.67885786,0.5009303,0.0,0.12811297,0.68417937,0.5656952,1.3466605,0.6576881,0.3540011,0.47649142,-1.0035836,-0.53720194
-0.3541889,0.5355433,1.8459768,-0.25749308,0.31890678,-0.16490532,1.0842853,0.0,0.6775341,0.6324035,0.0,0.0,0.0,0.6220897,0.59412646,0.8222968,0.0,1.1202141,0.9317138,0.0,0.0,0.0,1.1702833,0.0,0.0,0.0,0.31850222,0.0,0.0,0.0,0.84943676,0.0,0.0,1.0352176,0.0,0.0,0.0,0.9942069,0.47362494,0.47338548,0.38488004,0.14645918,0.0,0.0,0.9773472,0.0,0.0,1.4813949,1.5624933,0.26278466,0.17616741,0.0,0.88153327,0.73625886,1.2402294,0.0,1.1204729,0.38901585,0.0,0.67803675,0.0,0.38053864,0.044084728,0.0,0.5616421,1.4401008,0.32142508,0.8743004,0.10103601,0.13543385,-0.10411599,-0.1269089,1.6232494
-0.52978295,0.85809046,1.1438606,-1.4852762,0.7596079,-1.3325282,0.882503,0.0,0.6771104,0.8009605,0.0,0.0,0.0,0.0,0.72971976,0.4823556,0.0,1.8430918,0.0,0.0,0.10277407,0.14428204,1.1032965,0.0,0.0,0.3924275,0.0,0.2641244,0.0,0.0,1.4702783,0.019230038,0.0,0.6702683,0.0,0.19945107,0.0,0.91998017,1.0718112,0.24402577,0.40266955,0.4451769,0.0,0.0,0.5442367,0.0,0.0,1.0893424,1.7215934,0.04951194,0.49253035,0.011604041,1.1848865,0.5444945,1.4312233,0.022842638,1.3638418,0.0,0.0,0.5752929,0.0,0.2073769,0.29611093,0.0,0.6856237,1.4505154,0.73208,0.43397433,0.42207307,0.6679916,-1.2370932,0.56294596,1.3678463
0.88930094,-1.4289329,1.9817253,0.84553057,-1.2919668,0.092422836,1.3220984,0.0,0.0,0.0,0.93928707,0.0,0.679421,0.0,1.034842,0.9587668,0.0,0.0,0.49185067,0.0,0.38546616,0.28027117,1.5513374,0.0,0.66690826,0.0,1.1406668,0.12506631,0.0,0.820099,0.087011725,0.0,0.0,0.6686185,0.0,0.039143443,0.0,0.6554909,1.0764148,1.1083294,0.26982796,0.0,0.26537368,0.0,0.46311957,0.0,0.0,1.1092719,1.3887703,0.4613521,0.0,0.33099538,0.8392556,0.9474671,1.3529611,0.0,0.7299149,0.7407397,0.0,0.4056917,0.0,0.5786743,0.39188132,0.0,0.0,0.78286296,0.51401186,0.4929543,0.5001752,0.7107765,0.16043115,0.3551529,0.6324211
-0.44272944,-1.1000669,1.467504,1.1277486,0.18609934,0.81353825,1.3257041,0.1780965,0.20546809,0.0,0.20901698,0.26997462,0.5596122,0.6971494,0.0,0.23995844,0.0,0.0,1.3817735,0.19364202,0.0,0.08747709,0.81783843,0.0,0.0,0.0,0.8938774,0.0,0.0,0.34978914,0.0,0.0,0.35517108,0.5061944,0.0,0.04449366,0.052513033,0.25351524,0.18317893,0.40404963,0.5879536,0.0,0.52559733,0.0,0.7274739,0.0,0.0,1.345103,0.8514577,0.55478317,0.0,0.02321203,0.25219303,0.9482225,0.5502176,0.0,0.325072,0.6837087,0.0,0.12900816,0.0,0.7703624,0.013513997,0.0,0.0850766,0.72432464,0.21262312,1.0025259,0.27624798,0.0,0.7665485,-0.8616955,0.52691805
-0.7275807,-0.19669132,1.0658693,0.20365767,1.5053121,0.25825742,1.396549,0.4157316,0.78298044,0.0,0.0,0.56834745,0.0,0.8968035,0.0,0.0,0.0,0.5740093,1.2573762,0.12414579,0.0,0.0,0.4339113,0.0,0.0,0.0,0.12854871,0.0,0.11523631,0.0,0.18334827,0.0,0.0,0.5368739,0.0,0.0,0.13417482,0.28646776,0.25491434,0.0,0.6081945,0.0,0.36162138,0.0,1.0927842,0.0,0.0,1.3594306,0.7966821,0.42978266,0.0,0.0,0.2845054,0.6885858,0.24703524,0.0,0.4802447,0.28232688,0.0,0.11939992,0.0,0.5765637,0.1792432,0.0,0.4995066,1.2527577,0.2657424,1.1835134,0.2487579,0.0,0.16107595,-1.0317101,0.7159367
-0.317712,0.57437867,0.31635258,-1.407137,0.74629456,-0.7345238,0.53343666,0.0,0.3167404,0.50328285,0.0,0.0,0.0,0.0,0.19133875,0.39702022,0.0,1.2767278,0.0,0.0,0.38148442,0.3013742,0.43938237,0.0,0.0,0.6315347,0.0,0.24920736,0.0,0.0,1.0905862,0.0,0.0,0.19569856,0.0,0.3979203,0.0,0.6475252,0.85764503,0.28060886,0.26766625,0.13836376,0.0,0.0,0.20967695,0.0,0.0,0.6469601,1.1487522,0.3257819,0.39853555,0.2924504,0.751607,0.28202105,0.96016324,0.25033006,0.8818423,0.0,0.0,0.34160027,0.0,0.1661192,0.2016047,0.0,0.38720053,0.7829104,0.6694476,0.3582102,0.35772496,0.8036586,-0.7619162,0.56540227,0.5696852
-0.83737886,0.7221544,0.06780324,-0.75246865,-0.20197462,0.06651681,0.0,0.36082214,0.17938223,0.92431194,0.0,0.15069841,0.0,0.0,0.0,0.5384804,0.0,0.5132128,0.17763701,0.14568642,0.0,0.59398556,0.38555586,0.0,0.07610221,0.14595942,0.0,0.17939779,0.0,0.0,0.7349028,0.0,0.0,0.13176514,0.0,0.5136569,0.0,0.66131794,0.67123896,0.68595856,0.100981176,0.019108966,0.0,0.0,0.29099706,0.0,0.0,0.42261183,0.8171628,0.5580974,0.08604713,0.3293594,0.6171921,0.37681004,0.8192174,0.3453254,0.7851634,0.11276588,0.0,0.5608525,0.0,0.26092318,0.0,0.0,0.061949447,0.44569868,0.46864656,0.38810384,0.033581365,0.632301,0.050750718,0.575729,0.5145421
0.19862576,0.28922588,0.7489995,0.44816104,-0.081575654,0.7895589,0.6872985,0.28794056,0.04081483,0.16790977,0.0,0.0,0.0,0.31311548,0.0,0.7096789,0.0,0.09510177,1.1807988,0.18947053,0.0,0.0,0.38531733,0.0,0.09437509,0.0,0.42284372,0.0,0.0,0.18426982,0.25596863,0.0,0.0,0.626966,0.0,0.0,0.0,0.66344315,0.03705081,0.5856331,0.27229768,0.0,0.08909762,0.0,0.66675854,0.0,0.0,1.0814536,0.80730003,0.6165157,0.0,0.0,0.16538051,0.5716197,0.6010954,0.0,0.37964782,0.5386943,0.0,0.4227046,0.0,0.3910038,0.0,0.0,0.20592067,0.54732955,0.14253315,0.85752213,0.004198581,0.05357738,0.7461303,-0.40569067,0.73137647
0.28187403,-0.8176929,0.30672577,1.2198188,-0.71976167,1.435452,0.5349281,0.49231422,0.0,0.0,0.7226031,0.41382927,0.7463564,0.0,0.0,0.510052,0.27611613,0.0,1.1732666,0.50008035,0.008108765,0.3535308,0.16887453,0.41304922,0.7783983,0.0,0.8343017,0.0,0.0,1.0794033,0.0,0.0,0.5907569,0.13363817,0.0,0.053248987,0.0,0.23219118,0.37719664,1.1411463,0.45192346,0.0,0.98180246,0.0,0.5279671,0.0,0.0,0.98160785,0.45818144,0.9653704,0.0,0.6675626,0.25770426,0.8833649,0.6029401,0.3683325,0.17156924,0.9574917,0.0,0.31415483,0.0,0.8098382,0.0,0.0,0.0,0.062088013,0.44180772,0.8731763,0.32332748,0.6276055,1.3168008,-0.39563698,-0.24133183
-0.37031668,0.99068123,-2.6388955,-0.272873,0.54205334,-0.39435422,0.0,1.7988452,0.0,0.0,0.0,1.3889878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43843403,0.75997066,0.8446457,0.0,0.0,0.59933996,1.6062434,0.0,0.62774837,1.0613557,0.97752905,0.5594769,0.11937669,0.0,0.0,0.9719527,0.5857505,0.0,0.0,1.5791385,0.66610867,1.3680782,0.0,0.87852573,0.0,0.59563667,0.0,0.0,0.87491655,0.56660485,1.4269323,0.5838752,1.5285788,0.10146607,0.72842914,0.0,1.146747,0.56830454,0.45266873,0.0,0.110484004,0.0,0.3883395,0.5537635,0.0,0.35597023,0.6000379,1.19593,0.98550683,1.487783,1.1796318,-0.33226234,-0.40281743,-1.2957097
-0.7141525,-1.1173562,0.6124636,1.2245717,1.7569478,1.4009023,1.5032818,1.0096273,0.55869645,0.0,0.0224347,1.4781587,0.89909434,1.1628891,0.0,0.0,0.0,0.0,1.9321413,0.66252255,0.0,0.0,0.0,0.0,0.0,0.0,0.58303094,0.0,0.60578865,0.38109946,0.0,0.0,0.9914294,0.16262564,0.0,0.0,0.46215472,0.0,0.2227806,0.29351926,1.0892727,0.0,1.1886405,0.0,1.199687,0.0,0.0,1.6954519,0.6697611,1.2405293,0.0,0.1350925,0.019557402,1.3361464,0.033523276,0.48287398,0.07500082,0.98399764,0.0,0.1391658,0.0,1.2730639,0.21173319,0.0,0.10521505,0.8262232,0.41873357,1.8635918,0.48541766,0.08605315,1.3424833,-1.880515,-0.1360795
-0.3044902,1.6220444,1.3370984,-0.7586768,0.04592947,-0.28154603,0.5250086,0.0,0.6801719,1.2651887,0.0,0.0,0.0,0.46295482,0.56649876,1.0676188,0.0,1.4196827,0.74230635,0.0,0.0,0.0,0.9839014,0.0,0.0,0.017034933,0.0,0.0,0.0,0.0,1.3186419,0.0,0.0,1.1160742,0.12185342,0.0,0.0,1.2847254,0.5202762,0.6597102,0.3082263,0.43501908,0.0,0.0,0.9063682,0.0,0.0,1.376893,1.6610415,0.36108148,0.25573498,0.0,1.1191936,0.6886558,1.3930601,0.0,1.4164228,0.38750362,0.0,0.9395164,0.0,0.34301868,0.0,0.0,0.66205376,1.4485029,0.39414263,0.8554947,0.0,0.40610635,-0.19795966,0.1997031,1.7913674
0.22210757,-0.25028133,1.184433,-0.0021532893,0.82797945,0.24373882,1.280075,0.0,0.2914383,0.0,0.0,0.0,0.0742123,0.27079076,0.13693595,0.49002457,0.0,0.6059165,0.95532465,0.0,0.0,0.0,0.51090616,0.0,0.0,0.0,0.35920134,0.0,0.0,0.0,0.34069493,0.0,0.0,0.57843435,0.0,0.0,0.0,0.5338578,0.21554762,0.14994991,0.31611353,0.0,0.0,0.0,0.6980649,0.0,0.0,1.1837428,1.0600319,0.36063212,0.0,0.0,0.31386077,0.51686186,0.64976805,0.0,0.46067908,0.32479975,0.0,0.22681227,0.0,0.3357638,0.024196446,0.0,0.37343532,0.86152893,0.29486364,0.76787674,0.13482475,0.014541954,0.15292813,-0.4529444,0.87468976
-0.99665236,-0.6303881,-1.4230086,0.15490527,0.7473898,0.09854642,0.35505307,1.3240873,0.0,0.0,0.16002545,1.6223588,0.23085485,0.0,0.0,0.0,0.0,0.0,0.047622323,0.5231451,0.5934479,0.88577926,0.0,0.41891754,0.35932553,0.5917586,0.0,0.0110775605,0.90301406,0.8850497,0.0,0.0,0.35568583,0.0,0.0,1.0568076,0.56838405,0.0,1.4243785,0.72967094,0.9532354,0.0,1.2077507,0.0,0.34509048,0.0,0.0,0.57474315,0.32748884,1.433595,0.16550368,1.140102,0.13780335,0.7284843,0.2835615,1.0974411,0.35657796,0.60844505,0.0,0.04779103,0.0,0.71430767,0.74165285,0.0,0.0,0.08909675,1.1236577,1.0279007,1.0106856,1.0118239,0.23539037,-0.29360595,-1.4197562
0.8791032,-0.75658077,-0.5391886,1.5410982,-1.7020066,0.70075786,0.36270678,0.6126255,0.0,0.0,1.3520344,0.09429899,1.0491227,0.0,0.0,0.17887849,0.3073315,0.0,0.43451342,0.27232218,0.61743784,0.7459537,0.37706146,0.5360653,1.5979208,0.0,0.2475219,0.4582687,0.0,1.9313868,0.0,0.0,0.37698466,0.026846439,0.3672235,0.16480094,0.0,0.09575704,1.0446935,1.277464,0.53474706,0.0,1.3545642,0.0,0.51105046,0.0,0.0,0.5994252,0.30686235,0.7371938,0.0,1.2866572,0.3825256,0.76125187,0.65941894,0.71525556,0.3553272,0.7773619,0.0,0.0,0.0,0.86129135,0.07448162,0.0,0.0,0.26818973,1.0180479,0.62250274,0.8808355,1.0951185,0.6304575,-0.028383672,-0.8986475
-0.45375636,0.5625837,0.053375803,-0.18184236,-0.11823392,-0.23626862,0.38467914,0.46305084,0.039197877,0.46599066,0.0,0.05958475,0.0,0.0,0.0,0.19041394,0.0,0.41764852,0.27155846,0.0039009973,0.055397987,0.4591555,0.54802036,0.0,0.17282827,0.15441619,0.0,0.1971429,0.0,0.06694248,0.6826671,0.0,0.0,0.32285115,0.06296215,0.2372845,0.0,0.51231766,0.59725094,0.37621364,0.3500872,0.0,0.051120505,0.0,0.37481114,0.0,0.0,0.57614756,0.8175177,0.38626266,0.11326955,0.28553256,0.38391912,0.49103925,0.58667487,0.24476624,0.67367554,0.0757666,0.0,0.19858697,0.0,0.26599267,0.060360283,0.0,0.2777267,0.6372972,0.5101675,0.43047887,0.27760983,0.42322004,-0.2026,0.12316398,0.401322
0.3161035,-1.6347821,1.1164258,1.3958228,-0.22140433,0.829379,1.3788476,0.031242758,0.0,0.0,0.88630867,0.22414318,1.1237493,0.113871515,0.0,0.21059936,0.0,0.0,1.1115878,0.16925043,0.12984395,0.19880043,0.7048693,0.22705199,0.45078155,0.0,0.95334935,0.0,0.0,1.0571246,0.0,0.0,0.5945903,0.29942158,0.0,0.08793305,0.0,0.083305866,0.5442649,0.58581364,0.6072384,0.0,0.9566469,0.0,0.4044256,0.0,0.0,1.212675,0.77107215,0.6507624,0.0,0.35525215,0.38296872,1.0057364,0.65821224,0.037670728,0.23746447,0.8292952,0.0,0.0,0.0,0.9745583,0.11310206,0.0,0.0,0.4009161,0.58731765,0.85344815,0.4676245,0.46517655,0.7424425,-0.6283095,-0.065182105
0.87751305,-0.56355286,0.0024790084,0.0746866,-1.0484481,-0.39574802,0.56352955,0.0,0.0,0.0,0.8228407,0.0,0.30521524,0.0,0.34173915,0.40360558,0.0,0.0,0.0,0.0,0.97795886,0.67072654,0.70841,0.052510694,0.93144953,0.0,0.0,0.7926292,0.0,1.1004659,0.45653173,0.0,0.0,0.061452664,0.1138188,0.39859417,0.0,0.38122776,1.2848014,0.9532949,0.20855065,0.0,0.43862846,0.0,0.16548301,0.0,0.0,0.19919613,0.7422144,0.43449026,0.22749157,0.8727398,0.5041312,0.30605662,1.0368282,0.42341658,0.57513547,0.25257835,0.0,0.015225019,0.0,0.4823544,0.42412633,0.0,0.04089474,0.39540333,0.87278694,0.32043973,0.7267986,1.0211014,-0.36662376,0.7570432,-0.38633424
0.65287554,-0.014269775,-0.7363565,-0.73264384,0.063553646,-0.693007,0.4623462,0.0783166,0.0,0.0,0.34488994,0.15087466,0.0,0.0,0.0,0.05566702,0.0,0.44297588,0.0,0.0,1.1067554,0.5785618,0.117391616,0.0,0.42765307,0.81034166,0.0,0.7468069,0.0,0.730428,0.736997,0.0,0.0,0.0,0.30558914,0.47673512,0.0,0.2485486,1.1248844,0.531589,0.44493866,0.0,0.24787615,0.0,0.029862717,0.0,0.0,0.27731907,0.71322495,0.5664888,0.45305967,0.89638835,0.3359315,0.13338234,0.6736386,0.59742296,0.5375427,0.10834462,0.0,0.0,0.0,0.2784369,0.3567473,0.0,0.22301061,0.36307412,0.87025034,0.33076903,0.8565091,1.0271031,-0.6507073,0.56382656,-0.5170024
0.73712546,1.195926,-0.056191288,-1.2692039,-0.9482584,-1.3126694,0.10643318,0.0,0.0,0.8540462,0.0,0.0,0.0,0.0,0.8202838,0.80345577,0.0,1.1980425,0.0,0.0,0.83289766,0.56945086,0.8840758,0.0,0.4917283,0.6422522,0.0,1.2882026,0.0,0.084869444,1.5980206,0.24432397,0.0,0.43948966,0.6779856,0.15871459,0.0,1.0099375,1.3500888,0.87011135,0.33073303,0.26263618,0.0,0.0,0.42349893,0.0,0.0,0.52919453,1.7267361,0.45810622,0.91407573,0.7800152,0.9859039,0.3264233,1.5801214,0.34200412,1.3685341,0.030065611,0.0,0.72348946,0.0,0.026221186,0.25526637,0.0,0.57336634,1.0990674,0.88383037,0.18846053,0.88001573,1.3863959,-1.2050574,1.3014598,0.6763776
0.8742373,-0.19982114,-0.60772455,-0.043444406,-1.2663963,-0.61108613,0.2647555,0.0026355386,0.0,0.0,0.8241222,0.0,0.16513808,0.0,0.18836698,0.25515902,0.0,0.0,0.0,0.0,1.13494,0.85212076,0.5782846,0.07728715,1.156821,0.21981573,0.0,1.1121219,0.0,1.249885,0.6165768,0.16924939,0.0,0.0,0.4385492,0.49013746,0.0,0.34420022,1.4118835,1.0283153,0.2994943,0.0,0.48906597,0.0,0.21816236,0.0,0.0,0.09710091,0.7305169,0.5255662,0.4665674,1.1977676,0.49074167,0.24869207,1.0262536,0.61955804,0.65343374,0.17596042,0.0,0.0,0.0,0.41012454,0.4210492,0.0,0.138903,0.33332384,0.985458,0.23600882,0.9986477,1.1603981,-0.55573124,0.9070219,-0.6189034
0.627986,-2.2093117,-1.3108797,2.3226705,-0.10410635,1.6711916,0.9095813,1.40378,0.0,0.0,1.8409232,1.7628369,2.24358,0.0,0.0,0.0,0.38625866,0.0,1.0738149,0.9031577,0.75171244,0.6187216,0.0,1.1248271,1.324832,0.0,0.41152182,0.0,1.0050845,2.6142044,0.0,0.0,1.8116839,0.0,0.0,0.44044995,0.080432534,0.0,1.3392115,1.4249983,1.5509598,0.0,2.6167173,0.0,0.6039065,0.0,0.0,1.4438556,0.3236702,1.7963659,0.0,1.4995621,0.3434886,1.6516976,0.45294848,1.6868435,0.043390814,1.7062615,0.0,0.0,0.0,1.9138333,0.5585831,0.0,0.0,0.11728714,1.6406975,1.8344681,1.2358834,1.7584624,1.5552652,-1.3374385,-2.1129014
1.7558802,0.6266505,-0.23145372,-1.3123263,-1.2215925,-1.7546642,0.3599097,0.0,0.0,0.27789855,0.5358918,0.0,0.0,0.0,1.2125746,0.79971373,0.0,1.1535785,0.0,0.0,1.5588036,0.62451,0.9411854,0.0,0.8383182,0.79082483,0.0,1.7571961,0.0,0.71314526,1.6340282,0.30435225,0.0,0.2945482,0.8843511,0.1874438,0.0,0.90439165,1.8360155,1.1239158,0.43839058,0.0,0.0,0.0,0.42738992,0.0,0.0,0.4512955,1.862741,0.50704205,1.0674129,1.1451445,1.020285,0.25496522,1.8544286,0.5594444,1.3058758,0.0325606,0.0,0.6227163,0.0,0.103365645,0.61401194,0.0,0.64992285,1.2328926,1.2011487,0.1915308,1.4161398,1.8022144,-1.6120267,1.5838932,0.22424005
-0.5612182,-0.95248926,0.5432356,1.4419255,0.581245,1.201993,1.1572713,0.91131604,0.15032923,0.0,0.27244946,0.975242,0.81162155,0.80977106,0.0,0.0,0.0,0.0,1.6056608,0.53253925,0.0,0.11031431,0.18952382,0.10966332,0.07129699,0.0,0.5782846,0.0,0.33013815,0.67908454,0.0,0.0,0.76227933,0.24431646,0.0,0.025717586,0.13652787,0.0,0.24766575,0.4066025,0.9323556,0.0,1.0700426,0.0,0.84961504,0.0,0.0,1.4005361,0.603889,0.9627148,0.0,0.24580012,0.02747184,1.1527339,0.17225938,0.39033958,0.09174135,0.86789185,0.0,0.13870671,0.0,1.1019732,0.093866184,0.0,0.060563117,0.69090104,0.44888875,1.4537972,0.4632218,0.18730944,1.1369052,-1.4054857,-0.14598711
0.915732,-0.6370437,0.23221624,1.4774966,-0.24146077,0.9844537,1.0773624,0.54174185,0.0,0.0,0.89489543,0.27199948,1.1223102,0.03019166,0.0,0.2092587,0.0,0.0,1.2583034,0.2913553,0.113831356,0.02643624,0.18445362,0.0,0.6389083,0.0,0.47390512,0.0,0.0,1.3033248,0.0,0.0,0.46470118,0.4118708,0.18224743,0.0,0.0,0.17056541,0.38008276,0.55318457,0.6441701,0.0,1.0309258,0.0,0.57319295,0.0,0.0,1.2712787,0.6348132,0.7058914,0.0,0.3013928,0.20083028,0.97595495,0.39785075,0.34308338,0.10317133,0.84340674,0.0,0.008083727,0.0,0.9638796,0.01052396,0.0,0.18064663,0.47652227,0.57698846,1.0162948,0.4393584,0.40529695,0.884648,-0.94108045,-0.14823996
-1.371158,0.5285865,0.8499957,-0.18248396,0.85037917,0.8805989,0.46320212,0.64800024,0.9081924,0.70149386,0.0,0.61340415,0.0,0.9760523,0.0,0.45606244,0.0,0.45012048,1.3333797,0.4202242,0.0,0.07500258,0.23951498,0.0,0.0,0.0,0.29278052,0.0,0.0,0.0,0.27229464,0.0,0.0,0.4278729,0.0,0.1094714,0.2773215,0.5876729,0.17719896,0.7038564,0.32236645,0.0,0.23054351,0.0,1.064156,0.0,0.0,1.1978354,0.68541276,0.7601966,0.0,0.0,0.54664207,0.7130325,0.50475514,0.074143045,0.67322254,0.48592037,0.0,0.70748025,0.0,0.6022154,0.0,0.0,0.20039117,0.9644653,0.07629555,1.1676868,0.0,0.0,0.81810147,-0.52407575,0.9696591
-0.40586296,-0.36264423,-1.2364733,0.4460453,0.6934307,0.3914125,0.49560493,1.2850131,0.0,0.0,0.2795144,1.3802245,0.437848,0.0,0.0,0.0,0.0,0.0,0.44027156,0.5206189,0.43993902,0.57610095,0.0,0.19941922,0.3689307,0.57611394,0.0,0.0,0.7641515,0.9810749,0.0,0.0,0.37047857,0.0,0.04268322,0.53531086,0.15454298,0.0,1.0770088,0.5890015,0.97155327,0.0,1.1456646,0.0,0.3418433,0.0,0.0,0.8160782,0.32411927,1.2004224,0.0,0.90546584,0.08077237,0.7656657,0.040055037,0.9648252,0.22451356,0.66959506,0.0,0.058573317,0.0,0.8077343,0.47662014,0.0,0.0,0.3176743,0.9595051,1.1208668,0.8399523,0.77975154,0.44557658,-0.6739851,-1.122902
-0.5672736,-1.4045178,-0.6235832,1.3583275,0.15232912,1.4691778,0.55529916,1.2319866,0.0,0.0,0.72399247,1.5639634,1.018622,0.061203897,0.0,0.0,0.36440688,0.0,1.0703597,0.83234096,0.1638032,0.6354611,0.0,0.8162771,0.67138004,0.0,0.40544626,0.0,0.5250597,1.3308296,0.0,0.0,1.1771672,0.0,0.0,0.6537382,0.45545623,0.0,0.911833,1.1280702,1.0448025,0.0,1.7297081,0.0,0.6562649,0.0,0.0,0.9798087,0.29031593,1.5087065,0.0,1.0699033,0.15102082,1.2208937,0.52734494,1.1647851,0.12771219,1.1058879,0.0,0.16734964,0.0,1.2442179,0.26144406,0.0,0.0,0.06012915,0.97909915,1.3507216,0.84498376,1.05274,1.354737,-0.8425237,-1.2488279
-0.01855602,0.19484246,-0.5670793,0.08393764,0.11015342,0.44861412,0.30258533,0.7469384,0.0,0.0,0.07869227,0.6085351,0.0,0.0,0.0,0.103742614,0.0,0.0,0.4870928,0.33455446,0.26145184,0.4139009,0.0,0.0,0.35276297,0.36449113,0.0,0.0,0.0,0.57907254,0.23361722,0.0,0.0,0.0,0.14003894,0.20610677,0.0,0.2347642,0.58203816,0.61888283,0.42684337,0.0,0.5155462,0.0,0.27293003,0.0,0.0,0.47350806,0.35442856,0.7302627,0.0,0.5451781,0.056360863,0.42760086,0.23246527,0.51475245,0.23101062,0.33860958,0.0,0.17651312,0.0,0.5035094,0.0,0.0,0.10767014,0.32282,0.5253328,0.70012057,0.3582335,0.40668523,0.45385826,-0.21395129,-0.3144819
