input_0,input_1,input_2,input_3,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-2.7161274,2.7004685,1.6007804,3.1036658,0.0,0.0,0.0,2.2023382,0.0,1.7588787,0.46395552,0.0,0.2203371,0.0,1.1546407,0.58191496,1.775078,0.65844774,3.4252527,0.06142056,0.0,2.6750424,1.8083458,0.0,0.0,0.0,0.0,0.75178933,0.0,0.25290194,1.8091509,1.207434,0.0,2.9766562,0.07636058,0.0,0.8299316,1.3469507,1.2258352,0.9545163,0.0,1.5942004,1.7694296,0.0,1.134537,1.5839475,1.0353081,0.91316956,0.0,0.16066223,1.3711591,0.0,0.0,1.9950078,0.0,2.6606433,0.0,0.72429055,0.6659667,0.12468214,1.6836079,2.089047,2.414362,0.0,2.24865,0.0,2.456931,0.0,2.0483446,2.7578776,2.173141
-0.9927193,0.65453815,0.79173005,1.1465651,0.0,0.0,0.0,0.78368384,0.0,0.40185127,0.25477433,0.0,0.12781441,0.0,0.99247026,0.17048465,0.41404045,0.12997884,1.4185435,0.48823485,0.0,1.0500664,0.3311726,0.0,0.0,0.0,0.0,0.3414333,0.0,0.17662923,0.60963583,0.24875614,0.0,0.9733179,0.17745912,0.0,0.39414394,0.3808261,0.47531965,0.45301846,0.0,0.4856456,0.59330946,0.015749492,0.5058248,0.48846823,0.3471285,0.1261342,0.0,0.24656603,0.753463,0.0,0.0,0.855353,0.12609088,1.0721378,0.0,0.4166635,0.46120378,0.0,0.33800846,0.81688976,0.7440292,0.0,1.0020747,0.0,0.9062344,0.0,0.635332,0.7620899,0.99378955
-0.3796538,0.9812373,0.2644317,-0.34295323,0.0,0.0,0.0,0.6641803,0.0,0.0,0.6095091,0.09725334,0.68336946,0.0,0.25384593,0.29670033,0.0,0.31328073,0.6246674,0.0,0.098730035,0.5303589,0.0,0.0,0.14124215,0.0,0.065405235,0.033064313,0.0,0.0,0.02287668,0.19485077,0.0,0.55694246,0.2577648,0.0,0.0,0.16024438,0.71297014,0.23253608,0.0,0.5016628,0.7092951,0.0,0.40521848,0.57216257,0.55596805,0.16817738,0.0,0.0,0.0,0.17580959,0.0,0.8173951,0.027148355,0.57067883,0.0,0.4047427,0.03194706,0.35548496,0.73123085,0.3386429,0.35963005,0.13682258,0.41600114,0.0,0.39801368,0.11160988,0.8026696,0.77204496,0.055123277
-1.0508935,0.9629851,0.641681,0.4649757,0.0,0.0,0.0,0.8460601,0.0,0.1746063,0.49130678,0.0,0.39133003,0.0,0.67321354,0.22941718,0.13518453,0.18448666,1.1699703,0.002710998,0.0,0.90267,0.32974857,0.0,0.0,0.0,0.0,0.13765842,0.0,0.086834475,0.33063662,0.46819475,0.0,0.9228909,0.05842343,0.0,0.14240594,0.363618,0.6561464,0.30706012,0.0,0.57369936,0.7289995,0.0,0.5011097,0.556185,0.4942044,0.24339409,0.0,0.09835561,0.29284087,0.0,0.0,0.9303792,0.058984604,0.9350798,0.0,0.24141797,0.16483425,0.14896077,0.6666181,0.6863657,0.67002535,0.0,0.7655436,0.0,0.6997529,0.0,0.7981893,1.0426025,0.59938747
-0.05451325,-0.85046166,0.03879203,-1.2308447,0.0,0.109907985,0.24215296,0.0,0.0,0.0,0.35341394,1.0147744,0.21609345,0.27050078,0.65713054,0.0,0.0,0.0,0.0,0.27261078,0.56054336,0.0,0.0,1.1507818,0.42944497,0.0,0.9506735,0.0,0.3357042,0.10059182,0.0,0.0,0.0,0.0,0.0,0.25169328,0.59416485,0.0,0.19936314,0.3849211,0.0,0.6232373,0.03356827,0.628546,0.047558032,0.16534552,0.49356467,0.76290345,0.20111927,0.30421573,0.82575154,0.529148,0.03963559,0.12850343,0.3287806,0.22600545,0.4796269,0.30791262,0.8428939,0.51664746,0.29810888,0.24910763,0.08987367,0.52289045,0.39908051,0.0,0.0,0.7711122,-0.68690085,-0.5352222,-0.39349437
0.12774463,-0.07641036,-0.33784634,-0.792923,0.0,0.035844773,0.0,0.045027018,0.0,0.0,0.3971786,0.77513444,0.43531168,0.038691312,0.29212806,0.0,0.0,0.0,0.0,0.09763503,0.3508334,0.10255191,0.0,0.67213666,0.7287735,0.0,0.5064175,0.0,0.026409626,0.20265535,0.0,0.0,0.0,0.0,0.43275407,0.19775975,0.2309601,0.0,0.4261307,0.2656807,0.0,0.4930489,0.25941688,0.31893948,0.14719039,0.30503362,0.548261,0.54841095,0.0070707966,0.23161076,0.5173327,0.5328932,0.0,0.24410707,0.32623476,0.24523199,0.4711896,0.27950427,0.4725452,0.40391046,0.5902266,0.18807052,0.038729712,0.39328277,0.16363028,0.0,0.06454768,0.6826464,-0.217754,-0.115324765,-0.49890733
-0.5034971,0.78198177,-0.35143882,0.76510257,0.0,0.0,0.0,0.714602,0.0,0.029901892,0.2851668,0.07464732,0.30640328,0.0,0.39277855,0.00073042593,0.0,0.31720287,1.04721,0.21726947,0.0,1.2364852,0.0689635,0.0,0.54938793,0.0,0.0,0.0,0.0,0.5251385,0.13655256,0.0,0.0,0.7797683,0.84963584,0.016686201,0.0,0.20570551,0.57406425,0.6096797,0.0,0.69919765,0.5152501,0.20658438,0.29046008,0.51820993,0.7772333,0.24989606,0.0,0.2443233,0.41433653,0.014302492,0.0,0.6406255,0.38188806,0.6304561,0.0,0.15070428,0.32554203,0.1967353,0.7365236,0.542149,0.34093073,0.041651513,0.3769992,0.0,0.6192525,0.22645377,0.18151218,0.7543529,0.0055444017
-1.7381344,1.3305807,0.02173513,1.1559027,0.0,0.0,0.0,1.1764916,0.0,0.7320328,0.455873,0.0,0.23932476,0.0,0.5754839,0.0,0.25209808,0.23159724,1.6546854,0.0,0.0,1.7212394,0.7586719,0.0,0.0,0.0,0.0,0.0,0.0,0.6326082,0.26713926,0.30915317,0.0,1.3990576,0.385148,0.0,0.0,0.4098685,0.6289193,0.6908115,0.0,1.0495806,0.6456029,0.039473064,0.3639452,0.6658661,1.0107243,0.7773937,0.0,0.21999954,0.5724437,0.0,0.004229635,0.8713388,0.20763934,1.1057103,0.0,0.0,0.32282066,0.24124064,1.015206,1.0866098,0.9538453,0.0,0.8305273,0.0,1.0618875,0.0,0.43097714,1.3997796,0.42218494
-0.39344403,0.049027037,0.2532626,0.2526575,0.0,0.0,0.0,0.30829847,0.0,0.0,0.24858785,0.14167243,0.17730686,0.0,0.75814855,0.0,0.0,0.0,0.61561185,0.45327485,0.0,0.5167561,0.0,0.12910384,0.22574449,0.0,0.15128085,0.061355352,0.0,0.21913357,0.02463828,0.0,0.0,0.25049654,0.29046994,0.100658625,0.18588689,0.040101994,0.31351182,0.3214932,0.0,0.32248676,0.24242322,0.27025667,0.23356082,0.18269514,0.29829186,0.112684146,0.0,0.2834926,0.50625455,0.12896448,0.0,0.39354697,0.26556745,0.4710573,0.07741055,0.1642358,0.38738787,0.0,0.19009665,0.4229986,0.1938737,0.0714416,0.44673502,0.0,0.34393096,0.3346188,-0.036906816,0.15225486,0.22308984
-0.17007251,-0.26181924,-0.2859695,-0.7208602,0.0,0.0,0.0,0.005868852,0.0,0.0,0.36781418,0.84399855,0.29825845,0.0,0.44478863,0.0,0.0,0.0,0.0,0.14394635,0.20527382,0.122870445,0.0,0.7216108,0.58802646,0.0,0.62540483,0.0,0.1565988,0.29278815,0.0,0.0,0.0,0.0,0.27659076,0.16649505,0.28411746,0.0,0.3312799,0.28218916,0.0,0.46326947,0.13361157,0.4262632,0.09269547,0.25746718,0.49196422,0.5646662,0.0,0.29575756,0.6491701,0.44331896,0.0,0.17284761,0.4073841,0.22819185,0.4413194,0.12657669,0.5410195,0.39644137,0.50260204,0.31636447,0.037675276,0.35712075,0.1752617,0.0,0.0,0.6962272,-0.45847067,-0.15089191,-0.43195653
-2.906637,2.0127063,1.6454736,1.9437318,0.0,0.0,0.0,1.7635136,0.0,1.5118023,0.60263073,0.0,0.18862087,0.0,1.2103394,0.3852467,1.2398889,0.21575922,2.6579576,0.0,0.0,1.9473076,1.5608945,0.0,0.0,0.0,0.0,0.35554647,0.0,0.16511396,1.1321054,1.6124469,0.0,2.2792482,0.0,0.0,0.7836869,1.1637787,0.9949657,0.70343256,0.0,1.3607764,1.4277872,0.0,0.9921221,1.2033246,0.94837046,0.93575907,0.0,0.24101244,1.0871692,0.0,0.0,1.4867005,0.007032605,2.0901961,0.0,0.29802042,0.46563053,0.0,1.5239059,1.7911657,1.9797021,0.0,1.943379,0.0,1.9405677,0.0,1.486556,2.3428931,1.8225304
1.5047361,-1.310085,-0.11909672,-1.2315131,0.0,0.5199914,0.73251164,0.0,0.0,0.0,0.085550636,0.85893965,0.28957123,0.8407793,0.55154026,0.0,0.0,0.0,0.0,0.882921,1.1891878,0.0,0.0,1.4950944,1.1876187,0.3198866,0.6479626,0.065358266,0.08001125,0.0,0.0,0.0,0.0,0.0,0.5198207,1.1006062,0.89567864,0.0,0.2464861,0.65892553,0.0,0.9401211,0.27976698,0.70854,0.12884843,0.1523889,0.72160006,0.74177545,0.5900794,0.39849356,0.98404425,1.1718454,0.426632,0.0,0.23074034,0.096642375,0.78931844,1.245108,1.3009632,0.31838995,0.22551996,0.0,0.0,0.9893552,0.86294925,0.0,0.552474,1.1865958,-0.57827795,-1.3981559,-0.51565725
-0.08885257,0.5880425,-0.8639276,0.041335914,0.0,0.0,0.0,0.4742924,0.0,0.0,0.3537143,0.5856516,0.44824004,0.0,0.069594264,0.0,0.0,0.30039054,0.49468613,0.019935697,0.0,0.9427966,0.0,0.12415396,0.9868967,0.0,0.08216394,0.0,0.0,0.56797075,0.0,0.0,0.016403437,0.35757118,1.0032921,0.17261046,0.0,0.1816231,0.70000815,0.6070404,0.0,0.7021249,0.52111465,0.23830253,0.15165609,0.5956848,0.8708883,0.37631974,0.0,0.24864466,0.37706122,0.36672089,0.0,0.39625657,0.51419723,0.39209875,0.19998917,0.21609974,0.3109708,0.32862014,0.97467005,0.35045314,0.07314712,0.27197948,0.09056372,0.0,0.25852257,0.55835265,-0.030324914,0.47735345,-0.5551597
-0.61082405,1.3034807,0.008975326,-0.25262848,0.0,0.0,0.0,0.8487462,0.0,0.0,0.6765804,0.15880144,0.74130774,0.0,0.093767464,0.2683982,0.0,0.39977506,0.7760383,0.0,0.0,0.82075053,0.11408973,0.0,0.1923526,0.0,0.020419016,0.0,0.0,0.099934146,0.0,0.1920276,0.0,0.77509433,0.37935704,0.0,0.0,0.20762499,0.7998302,0.36567667,0.0,0.6827198,0.7995185,0.0,0.42040485,0.6823892,0.7458668,0.26372498,0.0,0.0,0.0,0.12571129,0.0,0.8655497,0.06438972,0.6517217,0.0,0.29116568,0.0036522076,0.4415797,0.9425269,0.4169588,0.41755822,0.17724942,0.41298968,0.0,0.4543899,0.09176585,0.7946683,0.99966675,-0.0384081
-0.48921624,-0.121823415,1.4364922,0.06326361,0.0,0.0,0.0,0.23816785,0.0,0.0,0.30802444,0.0,0.18051755,0.0,1.2004704,0.2631352,0.09690583,0.0,0.6356462,0.60277855,0.18582624,0.0,0.0,0.07445054,0.0,0.0,0.18234655,0.4204235,0.0,0.0,0.37296247,0.5850557,0.0,0.18610902,0.0,0.0,0.6617319,0.2283009,0.3137534,0.06476581,0.0,0.035633944,0.45711496,0.0,0.5328081,0.26125878,0.0,0.0,0.029961817,0.2762624,0.60594714,0.1423557,0.0,0.55263877,0.15763956,0.6612912,0.0,0.759437,0.4476133,0.0,0.0,0.43756562,0.41380838,0.0,0.8669039,0.0,0.5252536,0.24307206,0.5864301,0.07584992,0.98519146
0.12174381,0.3040873,-0.20872669,-0.46082962,0.0,0.0,0.0,0.26565063,0.0,0.0,0.41181535,0.46860793,0.5114232,0.0,0.26045105,0.07068217,0.0,0.17414632,0.20698549,0.085540324,0.23943287,0.32908309,0.0,0.339119,0.6550863,0.0,0.23733988,0.0,0.0,0.14428785,0.0,0.0,0.0,0.05781878,0.5421006,0.09876393,0.036488473,0.03403232,0.5495063,0.29168236,0.0,0.47455204,0.43735504,0.20854357,0.2206645,0.41616377,0.5282647,0.3270389,0.0,0.15144114,0.29805887,0.43421632,0.0,0.4446744,0.24258405,0.35735327,0.29123136,0.35867873,0.297867,0.31853732,0.6571294,0.16355509,0.08604981,0.27360493,0.17200916,0.0,0.1931012,0.5071,0.16391674,0.18200414,-0.37826204
0.68938416,-0.42487478,-0.22945563,0.23286027,0.0,0.0,0.06111434,0.0,0.24692355,0.0,0.016974404,0.28237128,0.15875371,0.0,0.61513454,0.0,0.0,0.09100307,0.2251698,0.88411963,0.17820242,0.30115604,0.0,0.5196994,0.98294854,0.10766125,0.041128054,0.18735665,0.0,0.26124653,0.0,0.0,0.0,0.0,0.88439983,0.82949674,0.398746,0.042833976,0.3059204,0.37930152,0.0,0.44984353,0.28639063,0.40240163,0.32555085,0.25251478,0.22139195,0.13053854,0.117473975,0.44956627,0.8098161,0.6515565,0.0,0.12711824,0.4744681,0.16660108,0.37473696,0.5835762,0.76922846,0.0,0.2208024,0.2420138,0.0,0.4562284,0.5502418,0.0,0.4279307,0.9545418,-0.25498736,-0.5303087,-0.06611795
0.33546522,-0.34771383,-0.37080103,0.31188035,0.0,0.0,0.0,0.030943453,0.22455974,0.0,0.045771226,0.38809526,0.106842354,0.0,0.6074577,0.0,0.0,0.03820019,0.3239595,0.7664323,0.0,0.49274826,0.0,0.45972484,0.9246154,0.017857134,0.10755642,0.039629858,0.0,0.42009008,0.0,0.0,0.0,0.0,0.85152686,0.7077146,0.26473206,0.05989658,0.29481107,0.42970002,0.0,0.44270694,0.20186329,0.43604052,0.26149154,0.2263521,0.3144021,0.16598345,0.039025173,0.47857225,0.8279376,0.5286665,0.0,0.068430334,0.56982225,0.19563596,0.32542506,0.32578218,0.69436324,0.0,0.34235334,0.35206378,0.0,0.37728634,0.44488454,0.0,0.32973838,0.9017885,-0.4364374,-0.34577906,-0.15026903
-1.7924197,1.3485099,1.0889392,0.80154216,0.0,0.0,0.0,1.1660403,0.0,0.62408125,0.5908096,0.0,0.35746813,0.0,0.85957533,0.30272844,0.48743206,0.1584323,1.6331657,0.0,0.0,1.1747535,0.7807553,0.0,0.0,0.0,0.0,0.17892933,0.0,0.052526817,0.55775076,1.0294751,0.0,1.3699465,0.0,0.0,0.39857435,0.66583514,0.79253674,0.4040648,0.0,0.85158753,1.011044,0.0,0.71265054,0.7870899,0.6489707,0.48999363,0.0,0.15109444,0.51628023,0.0,0.0,1.1123221,0.03790229,1.3193083,0.0,0.2564897,0.22633415,0.0822465,1.0118929,1.0574268,1.1351557,0.0,1.2047244,0.0,1.1110036,0.0,1.0788702,1.5230516,1.0453941
-1.0561825,1.1917769,0.3268254,0.954476,0.0,0.0,0.0,1.0081837,0.0,0.33004132,0.41576636,0.0,0.35576248,0.0,0.5863685,0.19179147,0.2504971,0.33192787,1.4474545,0.06421739,0.0,1.3202376,0.44079936,0.0,0.0,0.0,0.0,0.1551057,0.0,0.2996106,0.4551922,0.17301539,0.0,1.1794679,0.41744387,0.0,0.016501248,0.3815306,0.65686667,0.51343656,0.0,0.7359469,0.7175922,0.003340207,0.46025568,0.6878022,0.7072359,0.3324481,0.0,0.095111705,0.43351632,0.0,0.0,0.9970952,0.0952334,1.038264,0.0,0.22799304,0.29787087,0.22753936,0.7801793,0.8050051,0.7628081,0.0,0.7690919,0.0,0.9312411,0.0,0.7467282,1.1884534,0.51534307
-1.7846863,1.9512438,1.4095939,1.7685724,0.0,0.0,0.0,1.5704304,0.0,0.8990462,0.5104619,0.0,0.3831161,0.0,0.9459972,0.5447866,1.0645757,0.48722503,2.3521724,0.03964725,0.0,1.6895229,1.0688299,0.0,0.0,0.0,0.0,0.5987298,0.0,0.0,1.2393996,0.9649447,0.0,2.0109637,0.0,0.0,0.61668587,0.9446834,1.0386355,0.56563354,0.0,1.0308304,1.4206967,0.0,0.942029,1.1763245,0.6550326,0.44140416,0.0,0.083456606,0.8095343,0.0,0.0,1.6084137,0.0,1.9164767,0.0,0.7597029,0.40131518,0.12741177,1.1827763,1.3765861,1.6183459,0.0,1.6282861,0.0,1.6364367,0.0,1.7552396,1.9380631,1.5952352
-0.69171673,-0.40015972,0.04942972,1.0196159,0.0,0.0,0.0,0.22922981,0.38094246,0.30134973,0.0,0.14913127,0.0,0.0,1.0860305,0.0,0.0,0.0,0.86710286,0.89275205,0.0,0.8699715,0.0,0.12763399,0.30011892,0.0,0.11610782,0.01227585,0.0,0.6079124,0.06275208,0.0,0.0,0.28458706,0.44654584,0.4272039,0.2695773,0.047401205,0.16575977,0.512485,0.0,0.39575732,0.08328059,0.4430614,0.26691306,0.07869215,0.29142067,0.20483656,0.08832517,0.5471715,1.0048455,0.05144483,0.0,0.18585779,0.56034327,0.40621513,0.0,0.080722965,0.7280351,0.0,0.081189044,0.69068617,0.2690141,0.060736343,0.70949507,0.0,0.5619514,0.5878043,-0.51376736,-0.032265913,0.38730747
1.0395523,-1.1488053,-0.81065756,-0.6485984,0.0,0.19367382,0.5197432,0.0,0.20508645,0.0,0.0031037629,1.0595813,0.11596376,0.5950925,0.45377806,0.0,0.0,0.0,0.0,0.83642983,0.5546893,0.0,0.0,1.3110863,1.4476087,0.3067216,0.58384645,0.0,0.31922984,0.40656143,0.0,0.0,0.0,0.0,0.9008963,1.1549921,0.6083785,0.0,0.23431578,0.70737207,0.0,0.9429879,0.12368156,0.7698336,0.015849978,0.312771,0.7828957,0.69047135,0.42225185,0.53409934,1.2050164,0.98118734,0.4141427,0.0,0.6648335,0.0,0.7555107,0.7618887,1.3082943,0.2757817,0.46043247,0.15688999,0.0,1.004488,0.58127415,0.0,0.24337046,1.3868978,-1.0291625,-1.1618714,-0.775051
